epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.9774,0.5796,0.9787,583.3621,0.0571,0.9999,0.9643,0.9999,532.6477,0.0032
1,1.0000,0.9916,1.0000,578.6029,0.0026,1.0000,0.9949,1.0000,532.6169,0.0015
2,1.0000,0.9979,1.0000,578.3512,0.0015,1.0000,1.0000,1.0000,531.9394,0.0011
3,1.0000,0.9979,1.0000,578.2768,0.0010,1.0000,1.0000,1.0000,531.4674,0.0018
4,1.0000,0.9979,1.0000,578.2373,0.0009,1.0000,1.0000,1.0000,532.1293,0.0004
5,1.0000,0.9989,1.0000,578.2165,0.0008,1.0000,1.0000,1.0000,531.7285,0.0017
6,1.0000,0.9989,1.0000,578.2095,0.0007,1.0000,1.0000,1.0000,532.2684,0.0017
7,1.0000,0.9989,1.0000,578.1920,0.0005,1.0000,1.0000,1.0000,532.0501,0.0002
8,1.0000,0.9995,1.0000,578.1864,0.0005,1.0000,1.0000,1.0000,531.7136,0.0003
9,1.0000,0.9995,1.0000,578.1741,0.0004,1.0000,1.0000,1.0000,532.5405,0.0006
10,1.0000,0.9995,1.0000,578.1912,0.0007,1.0000,1.0000,1.0000,531.9757,0.0002
11,1.0000,0.9995,1.0000,578.1614,0.0001,1.0000,1.0000,1.0000,531.9585,0.0006
12,1.0000,1.0000,1.0000,578.1749,0.0004,1.0000,1.0000,1.0000,531.9697,0.0001
13,1.0000,1.0000,1.0000,578.1612,0.0002,1.0000,1.0000,1.0000,531.9232,0.0001
14,1.0000,1.0000,1.0000,578.1559,0.0001,1.0000,1.0000,1.0000,531.8353,0.0002
15,1.0000,1.0000,1.0000,578.1625,0.0002,1.0000,1.0000,1.0000,531.9869,0.0000
16,1.0000,1.0000,1.0000,578.1542,0.0001,1.0000,1.0000,1.0000,531.8932,0.0000
17,1.0000,1.0000,1.0000,578.1566,0.0002,1.0000,1.0000,1.0000,531.9931,0.0002
18,1.0000,1.0000,1.0000,578.1496,0.0000,1.0000,1.0000,1.0000,531.9844,0.0001
