epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8085,0.0000,0.7419,641.0430,0.1439,0.8381,0.0000,0.8078,583.1705,0.1160
1,0.8486,0.0000,0.8264,626.8639,0.1093,0.8752,0.0000,0.8633,572.9107,0.0918
2,0.8794,0.0000,0.8694,617.7280,0.0890,0.8913,0.0000,0.8835,568.0206,0.0805
3,0.8945,0.0000,0.8878,613.2651,0.0790,0.9022,0.0000,0.8958,564.8202,0.0732
4,0.9057,0.0000,0.9010,610.0173,0.0717,0.9089,0.0000,0.9044,562.6541,0.0678
5,0.9152,0.0000,0.9119,607.1910,0.0654,0.9175,0.0000,0.9144,559.4698,0.0626
6,0.9212,0.0000,0.9187,605.3565,0.0614,0.9234,0.0000,0.9209,558.2653,0.0589
7,0.9263,0.0000,0.9241,604.2126,0.0588,0.9278,0.0000,0.9252,557.6833,0.0573
8,0.9335,0.0000,0.9314,602.9794,0.0557,0.9300,0.0000,0.9278,556.4466,0.0569
9,0.9493,0.0000,0.9481,598.9090,0.0460,0.9390,0.0000,0.9377,553.9673,0.0517
10,0.9661,0.0000,0.9657,594.7079,0.0369,0.9591,0.0000,0.9585,550.2004,0.0402
11,0.9725,0.0005,0.9723,592.9247,0.0331,0.9542,0.0000,0.9536,549.8807,0.0437
12,0.9764,0.0005,0.9762,591.7311,0.0305,0.9654,0.0000,0.9650,547.9047,0.0363
13,0.9790,0.0016,0.9789,590.9376,0.0289,0.9640,0.0000,0.9637,547.6841,0.0367
14,0.9806,0.0037,0.9805,590.4312,0.0277,0.9623,0.0000,0.9620,548.0087,0.0382
15,0.9820,0.0079,0.9819,589.9614,0.0268,0.9687,0.0051,0.9684,546.2254,0.0345
16,0.9827,0.0090,0.9827,589.6380,0.0261,0.9737,0.0000,0.9735,545.5924,0.0309
17,0.9839,0.0074,0.9838,589.3512,0.0254,0.9701,0.0000,0.9700,546.3340,0.0334
18,0.9850,0.0127,0.9849,588.9050,0.0244,0.9706,0.0000,0.9704,545.7469,0.0339
19,0.9862,0.0142,0.9861,588.6062,0.0237,0.9750,0.0051,0.9749,545.7148,0.0306
