epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8152,0.0000,0.7571,640.0108,0.1414,0.8262,0.0000,0.7757,589.5719,0.1305
1,0.8535,0.0000,0.8294,628.3591,0.1124,0.8352,0.0000,0.7934,587.3074,0.1232
2,0.8710,0.0000,0.8548,622.8620,0.1002,0.8444,0.0000,0.8127,584.6240,0.1188
3,0.8810,0.0000,0.8682,619.6521,0.0931,0.8473,0.0000,0.8194,583.0627,0.1159
4,0.8875,0.0000,0.8766,617.5320,0.0883,0.8499,0.0000,0.8233,582.5197,0.1139
5,0.8929,0.0000,0.8835,615.8638,0.0846,0.8521,0.0000,0.8276,581.4221,0.1121
6,0.8969,0.0000,0.8884,614.6531,0.0818,0.8531,0.0000,0.8289,581.1362,0.1111
7,0.9005,0.0000,0.8927,613.6139,0.0795,0.8535,0.0000,0.8296,580.8734,0.1114
8,0.9031,0.0000,0.8959,612.7846,0.0776,0.8547,0.0000,0.8332,580.0660,0.1106
9,0.9054,0.0000,0.8985,612.1005,0.0761,0.8561,0.0000,0.8346,579.8128,0.1087
10,0.9073,0.0000,0.9009,611.5010,0.0748,0.8570,0.0000,0.8365,579.6485,0.1088
11,0.9093,0.0000,0.9033,610.9326,0.0735,0.8569,0.0000,0.8366,579.4047,0.1092
12,0.9110,0.0000,0.9052,610.4294,0.0724,0.8579,0.0000,0.8379,579.1025,0.1077
13,0.9125,0.0000,0.9070,609.9946,0.0715,0.8591,0.0000,0.8397,579.1391,0.1078
14,0.9135,0.0000,0.9081,609.6851,0.0707,0.8605,0.0000,0.8420,578.7967,0.1074
15,0.9151,0.0005,0.9100,609.2241,0.0698,0.8594,0.0000,0.8408,578.3603,0.1069
16,0.9157,0.0000,0.9107,608.9118,0.0691,0.8587,0.0000,0.8413,578.4256,0.1083
17,0.9170,0.0000,0.9123,608.6747,0.0685,0.8615,0.0000,0.8436,577.9113,0.1060
18,0.9179,0.0000,0.9133,608.3612,0.0678,0.8617,0.0000,0.8433,578.2509,0.1070
19,0.9187,0.0000,0.9142,608.1518,0.0673,0.8608,0.0000,0.8434,577.6217,0.1070
