epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.3249,0.0000,0.3249,0.6238,0.3826,0.0000,0.3826,0.3643
1,0.3871,0.0000,0.3871,0.4461,0.4156,0.0000,0.4156,0.3606
2,0.4169,0.0000,0.4169,0.3557,0.4334,0.0000,0.4334,0.3107
3,0.4398,0.0000,0.4398,0.2955,0.4578,0.0000,0.4578,0.2632
4,0.4706,0.0000,0.4706,0.2514,0.5004,0.0000,0.5004,0.2282
5,0.5104,0.0000,0.5104,0.2183,0.5313,0.0000,0.5313,0.1984
6,0.5457,0.0000,0.5457,0.1952,0.5711,0.0000,0.5711,0.1786
7,0.5721,0.0000,0.5721,0.1775,0.5935,0.0000,0.5935,0.1621
8,0.5955,0.0000,0.5955,0.1625,0.6082,0.0000,0.6082,0.1481
9,0.6153,0.0000,0.6153,0.1491,0.6329,0.0000,0.6329,0.1358
10,0.6329,0.0000,0.6329,0.1374,0.6507,0.0000,0.6507,0.1252
11,0.6473,0.0000,0.6473,0.1276,0.6580,0.0000,0.6580,0.1163
12,0.6587,0.0000,0.6587,0.1191,0.6696,0.0000,0.6696,0.1087
13,0.6698,0.0000,0.6698,0.1119,0.6825,0.0000,0.6825,0.1024
14,0.6781,0.0000,0.6781,0.1057,0.6900,0.0000,0.6900,0.0968
15,0.6855,0.0000,0.6855,0.1004,0.7000,0.0000,0.7000,0.0922
16,0.6891,0.0000,0.6891,0.0959,0.7030,0.0000,0.7030,0.0884
17,0.6917,0.0000,0.6917,0.0922,0.7046,0.0000,0.7046,0.0850
18,0.6934,0.0000,0.6934,0.0890,0.7054,0.0000,0.7054,0.0822
19,0.6940,0.0000,0.6940,0.0863,0.7059,0.0000,0.7059,0.0796
