epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8378,0.0000,0.8005,633.5563,0.1855,0.8840,0.0000,0.8699,569.9072,0.0853
1,0.9121,0.0000,0.9048,609.4046,0.0698,0.9450,0.0000,0.9425,552.9453,0.0458
2,0.9623,0.0058,0.9609,595.1383,0.0344,0.9921,0.0612,0.9921,542.2346,0.0174
3,0.9963,0.2859,0.9963,585.1274,0.0123,0.9984,0.5867,0.9984,535.6071,0.0051
4,0.9985,0.5211,0.9985,580.9047,0.0057,0.9988,0.6735,0.9988,532.6701,0.0028
5,0.9989,0.6203,0.9989,579.8074,0.0038,0.9989,0.6684,0.9989,532.5706,0.0019
6,0.9990,0.6535,0.9990,579.4663,0.0032,0.9989,0.6837,0.9989,533.1359,0.0017
7,0.9993,0.7004,0.9993,579.0746,0.0024,0.9991,0.7092,0.9991,533.0503,0.0013
8,0.9993,0.7184,0.9993,578.8686,0.0020,0.9993,0.7500,0.9993,531.9876,0.0010
9,0.9995,0.7685,0.9995,578.8287,0.0018,0.9993,0.7653,0.9993,532.5605,0.0008
10,0.9996,0.8196,0.9996,578.7423,0.0016,0.9996,0.8316,0.9996,532.5995,0.0008
11,0.9997,0.8771,0.9997,578.6582,0.0015,0.9997,0.8673,0.9997,531.7413,0.0005
12,0.9998,0.9161,0.9998,578.5758,0.0012,0.9999,0.9337,0.9999,532.2048,0.0003
13,0.9999,0.9509,0.9999,578.5865,0.0013,1.0000,0.9745,1.0000,531.9914,0.0003
14,0.9999,0.9668,0.9999,578.5374,0.0012,0.9999,0.9439,0.9999,532.4900,0.0003
15,1.0000,0.9768,1.0000,578.4860,0.0011,1.0000,0.9949,1.0000,532.1874,0.0002
16,1.0000,0.9842,1.0000,578.4660,0.0011,1.0000,0.9898,1.0000,531.9789,0.0002
17,1.0000,0.9895,1.0000,578.4571,0.0010,1.0000,1.0000,1.0000,531.9485,0.0002
18,1.0000,0.9900,1.0000,578.4888,0.0011,1.0000,0.9898,1.0000,531.9077,0.0001
19,1.0000,0.9942,1.0000,578.4365,0.0010,1.0000,1.0000,1.0000,532.3862,0.0002
