epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6130,0.0000,0.6117,0.3035,0.6169,0.0000,0.6167,0.2180
1,0.6405,0.0000,0.6222,0.2137,0.7275,0.0000,0.6459,0.1829
2,0.7373,0.0000,0.6462,0.1857,0.7464,0.0000,0.6452,0.1667
3,0.7470,0.0000,0.6437,0.1728,0.7500,0.0000,0.6429,0.1589
4,0.7498,0.0000,0.6433,0.1658,0.7500,0.0000,0.6429,0.1558
5,0.7500,0.0000,0.6429,0.1621,0.7500,0.0000,0.6429,0.1535
6,0.7499,0.0000,0.6429,0.1606,0.7500,0.0000,0.6429,0.1525
7,0.7500,0.0000,0.6429,0.1596,0.7500,0.0000,0.6429,0.1513
8,0.7500,0.0000,0.6429,0.1587,0.7500,0.0000,0.6429,0.1507
9,0.7500,0.0000,0.6429,0.1584,0.7500,0.0000,0.6429,0.1498
10,0.7500,0.0000,0.6429,0.1577,0.7500,0.0000,0.6429,0.1492
11,0.7500,0.0000,0.6429,0.1570,0.7500,0.0000,0.6429,0.1489
12,0.7500,0.0000,0.6429,0.1569,0.7500,0.0000,0.6429,0.1484
13,0.7500,0.0000,0.6429,0.1564,0.7500,0.0000,0.6429,0.1478
14,0.7500,0.0000,0.6429,0.1558,0.7500,0.0000,0.6429,0.1476
15,0.7500,0.0000,0.6429,0.1557,0.7500,0.0000,0.6429,0.1472
16,0.7499,0.0000,0.6434,0.1553,0.7500,0.0000,0.6429,0.1471
17,0.7500,0.0000,0.6429,0.1551,0.7500,0.0000,0.6429,0.1466
18,0.7500,0.0000,0.6429,0.1547,0.7500,0.0000,0.6429,0.1462
19,0.7500,0.0000,0.6429,0.1545,0.7500,0.0000,0.6429,0.1460
