epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7648,0.0000,0.7132,652.3909,0.2098,0.8114,0.0000,0.7319,597.8968,0.1534
1,0.7970,0.0000,0.7189,646.1849,0.1590,0.8127,0.0000,0.7423,594.7112,0.1439
2,0.7978,0.0000,0.7278,644.0390,0.1530,0.8148,0.0000,0.7537,593.0453,0.1399
3,0.7997,0.0000,0.7379,642.9831,0.1503,0.8164,0.0000,0.7643,592.2647,0.1382
4,0.8018,0.0000,0.7476,642.2145,0.1485,0.8164,0.0000,0.7653,591.6929,0.1363
5,0.8050,0.0000,0.7559,641.3325,0.1463,0.8216,0.0000,0.7798,590.5958,0.1341
6,0.8094,0.0000,0.7657,640.1983,0.1432,0.8238,0.0000,0.7844,589.6328,0.1317
7,0.8118,0.0000,0.7701,639.1939,0.1408,0.8242,0.0000,0.7875,588.8210,0.1306
8,0.8140,0.0000,0.7733,638.4316,0.1387,0.8247,0.0000,0.7846,588.4870,0.1285
9,0.8158,0.0000,0.7754,637.7915,0.1367,0.8262,0.0000,0.7842,588.4782,0.1274
10,0.8178,0.0000,0.7790,637.0013,0.1339,0.8290,0.0000,0.7896,587.3266,0.1243
11,0.8203,0.0000,0.7822,636.1240,0.1314,0.8302,0.0000,0.7941,586.4395,0.1227
12,0.8223,0.0000,0.7849,635.4849,0.1297,0.8318,0.0000,0.7954,585.9041,0.1210
13,0.8238,0.0000,0.7870,634.8827,0.1283,0.8329,0.0000,0.7971,585.6668,0.1203
14,0.8247,0.0000,0.7880,634.5441,0.1274,0.8330,0.0000,0.7959,585.4755,0.1200
15,0.8251,0.0000,0.7888,634.3444,0.1270,0.8335,0.0000,0.7973,585.2288,0.1195
16,0.8259,0.0000,0.7902,634.1204,0.1264,0.8344,0.0000,0.7969,585.3060,0.1194
17,0.8265,0.0000,0.7921,634.0006,0.1260,0.8352,0.0000,0.7986,585.1578,0.1188
18,0.8284,0.0000,0.7965,633.6959,0.1255,0.8370,0.0000,0.8072,585.0082,0.1189
19,0.8296,0.0000,0.7994,633.6518,0.1256,0.8386,0.0000,0.8085,584.7833,0.1180
