epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8334,0.0000,0.7952,633.3736,0.1307,0.9101,0.0000,0.9044,568.0373,0.0771
1,0.9338,0.0000,0.9309,608.1373,0.0661,0.9486,0.0000,0.9470,556.4829,0.0553
2,0.9464,0.0000,0.9448,602.5478,0.0555,0.9510,0.0000,0.9494,554.9634,0.0512
3,0.9463,0.0000,0.9447,601.1162,0.0523,0.9507,0.0000,0.9493,553.5889,0.0488
4,0.9478,0.0000,0.9464,599.9958,0.0499,0.9510,0.0000,0.9498,552.7206,0.0464
5,0.9492,0.0000,0.9480,599.2734,0.0482,0.9534,0.0000,0.9524,552.2417,0.0459
6,0.9512,0.0000,0.9502,599.0121,0.0475,0.9533,0.0000,0.9521,552.4202,0.0456
7,0.9522,0.0000,0.9512,598.8416,0.0471,0.9557,0.0000,0.9549,552.0727,0.0454
8,0.9542,0.0000,0.9533,598.7120,0.0468,0.9564,0.0000,0.9554,552.1094,0.0451
9,0.9555,0.0000,0.9546,598.5926,0.0466,0.9557,0.0000,0.9548,552.1560,0.0453
10,0.9562,0.0000,0.9553,598.5231,0.0464,0.9576,0.0000,0.9567,552.0964,0.0450
11,0.9567,0.0000,0.9559,598.4531,0.0463,0.9578,0.0000,0.9570,551.7777,0.0451
12,0.9573,0.0000,0.9565,598.3949,0.0461,0.9587,0.0000,0.9580,551.5590,0.0450
13,0.9578,0.0000,0.9570,598.3464,0.0460,0.9587,0.0000,0.9578,551.8485,0.0448
14,0.9577,0.0000,0.9569,598.3225,0.0459,0.9586,0.0000,0.9576,552.0406,0.0449
15,0.9579,0.0000,0.9571,598.2814,0.0458,0.9574,0.0000,0.9562,552.3022,0.0454
16,0.9580,0.0000,0.9572,598.2565,0.0458,0.9587,0.0000,0.9577,551.7714,0.0448
17,0.9581,0.0000,0.9573,598.2304,0.0457,0.9579,0.0000,0.9567,552.0247,0.0450
18,0.9583,0.0000,0.9576,598.2104,0.0457,0.9596,0.0000,0.9590,551.3512,0.0451
19,0.9583,0.0000,0.9576,598.1901,0.0457,0.9586,0.0000,0.9580,551.4651,0.0449
