epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8846,0.0000,0.8624,615.8798,0.1214,0.9515,0.0000,0.9487,550.9126,0.0335
1,0.9939,0.4346,0.9938,588.4195,0.0158,0.9991,0.6020,0.9991,534.5666,0.0030
2,0.9992,0.6134,0.9992,580.0555,0.0028,0.9991,0.5408,0.9991,532.6591,0.0010
3,0.9993,0.6408,0.9993,578.9386,0.0019,0.9991,0.5510,0.9991,532.3623,0.0007
4,0.9996,0.7737,0.9996,578.7421,0.0015,0.9996,0.7704,0.9996,532.2893,0.0006
5,0.9998,0.8903,0.9998,578.6588,0.0013,0.9996,0.8061,0.9996,532.2407,0.0005
6,0.9999,0.9404,0.9999,578.5881,0.0012,0.9998,0.8929,0.9998,532.3742,0.0004
7,0.9999,0.9705,0.9999,578.5860,0.0012,0.9999,0.9694,0.9999,532.5391,0.0003
8,1.0000,0.9879,1.0000,578.5461,0.0011,0.9999,0.9694,0.9999,532.2302,0.0003
9,1.0000,0.9879,1.0000,578.5435,0.0011,1.0000,0.9847,1.0000,531.7686,0.0003
10,1.0000,0.9900,1.0000,578.5116,0.0010,1.0000,0.9898,1.0000,532.5575,0.0003
11,1.0000,0.9921,1.0000,578.4203,0.0009,1.0000,1.0000,1.0000,531.8097,0.0002
12,1.0000,0.9953,1.0000,578.4779,0.0009,1.0000,0.9898,1.0000,531.6704,0.0002
13,1.0000,0.9931,1.0000,578.4192,0.0008,1.0000,1.0000,1.0000,532.1091,0.0002
14,1.0000,0.9963,1.0000,578.4086,0.0008,1.0000,1.0000,1.0000,531.6414,0.0002
15,1.0000,0.9963,1.0000,578.4132,0.0008,1.0000,1.0000,1.0000,531.9270,0.0001
16,1.0000,0.9958,1.0000,578.4338,0.0008,1.0000,1.0000,1.0000,532.3128,0.0001
17,1.0000,0.9931,1.0000,578.3691,0.0007,1.0000,1.0000,1.0000,531.9313,0.0001
18,1.0000,0.9984,1.0000,578.3870,0.0007,1.0000,1.0000,1.0000,531.9561,0.0001
19,1.0000,0.9963,1.0000,578.3924,0.0007,1.0000,1.0000,1.0000,532.2296,0.0001
