epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7882,0.0000,0.7044,647.7416,0.1671,0.8121,0.0000,0.7280,595.1022,0.1409
1,0.7966,0.0000,0.7087,645.0744,0.1511,0.8124,0.0000,0.7304,594.3122,0.1394
2,0.7993,0.0000,0.7193,643.4496,0.1471,0.8138,0.0000,0.7379,593.3888,0.1377
3,0.8044,0.0000,0.7337,641.7506,0.1434,0.8159,0.0000,0.7454,592.6800,0.1368
4,0.8082,0.0000,0.7447,640.3026,0.1402,0.8164,0.0000,0.7467,592.3566,0.1359
5,0.8122,0.0000,0.7555,638.8614,0.1372,0.8163,0.0000,0.7504,592.1872,0.1362
6,0.8173,0.0000,0.7669,637.4065,0.1341,0.8185,0.0000,0.7548,591.4572,0.1343
7,0.8225,0.0000,0.7773,636.0764,0.1312,0.8186,0.0000,0.7590,591.0695,0.1339
8,0.8256,0.0000,0.7837,635.2171,0.1294,0.8205,0.0000,0.7644,590.4904,0.1328
9,0.8279,0.0000,0.7884,634.4576,0.1276,0.8212,0.0000,0.7656,590.5038,0.1324
10,0.8302,0.0000,0.7928,633.7941,0.1262,0.8215,0.0000,0.7729,589.6677,0.1322
11,0.8317,0.0000,0.7953,633.3488,0.1252,0.8217,0.0000,0.7707,589.7333,0.1316
12,0.8331,0.0000,0.7985,632.8150,0.1241,0.8217,0.0000,0.7718,589.7390,0.1320
13,0.8343,0.0000,0.8002,632.4567,0.1233,0.8228,0.0000,0.7739,589.5147,0.1316
14,0.8351,0.0000,0.8018,632.1521,0.1226,0.8226,0.0000,0.7761,589.2043,0.1315
15,0.8362,0.0000,0.8034,631.8930,0.1222,0.8226,0.0000,0.7731,589.5651,0.1313
16,0.8373,0.0000,0.8053,631.6747,0.1216,0.8226,0.0000,0.7754,589.3571,0.1314
17,0.8376,0.0000,0.8062,631.4533,0.1212,0.8233,0.0000,0.7745,589.3453,0.1309
18,0.8388,0.0000,0.8076,631.2113,0.1205,0.8238,0.0000,0.7756,589.0716,0.1309
19,0.8395,0.0000,0.8087,631.0370,0.1202,0.8245,0.0000,0.7775,588.9050,0.1304
