epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8524,0.0000,0.8508,619.8767,0.1244,0.9510,0.0000,0.9503,551.4188,0.0419
1,0.9689,0.0000,0.9687,591.7554,0.0314,0.9808,0.0000,0.9808,542.3461,0.0206
2,0.9852,0.0069,0.9852,586.6325,0.0190,0.9893,0.0408,0.9892,539.3506,0.0142
3,0.9922,0.0849,0.9922,584.0878,0.0131,0.9946,0.2041,0.9946,536.5371,0.0097
4,0.9964,0.3012,0.9964,582.1838,0.0090,0.9977,0.5051,0.9977,534.4490,0.0066
5,0.9985,0.5870,0.9985,581.0000,0.0064,0.9988,0.6480,0.9988,534.3120,0.0047
6,0.9993,0.7722,0.9993,580.3114,0.0049,0.9993,0.7857,0.9993,534.2094,0.0036
7,0.9996,0.8518,0.9996,579.9490,0.0040,0.9995,0.8622,0.9995,533.8232,0.0030
8,0.9997,0.9024,0.9997,579.6935,0.0035,0.9997,0.8418,0.9997,533.7680,0.0024
9,0.9998,0.9309,0.9998,579.4639,0.0030,0.9996,0.8673,0.9996,533.3835,0.0020
10,0.9999,0.9531,0.9999,579.3363,0.0027,0.9997,0.8469,0.9997,533.1538,0.0019
11,0.9999,0.9583,0.9999,579.2178,0.0024,0.9999,0.9490,0.9999,532.7449,0.0015
12,0.9999,0.9589,0.9999,579.1682,0.0022,0.9998,0.9184,0.9998,532.7870,0.0014
13,0.9999,0.9636,0.9999,579.0557,0.0020,0.9997,0.9286,0.9997,532.7846,0.0012
14,0.9999,0.9710,0.9999,579.0225,0.0019,1.0000,1.0000,1.0000,532.4106,0.0011
15,1.0000,0.9805,1.0000,578.9378,0.0017,1.0000,0.9949,1.0000,532.6488,0.0011
16,0.9999,0.9715,0.9999,578.9024,0.0017,1.0000,0.9949,1.0000,532.4578,0.0009
17,0.9999,0.9747,0.9999,578.8698,0.0016,1.0000,1.0000,1.0000,532.1784,0.0009
18,1.0000,0.9831,1.0000,578.8202,0.0015,1.0000,0.9898,1.0000,532.3228,0.0010
19,1.0000,0.9794,1.0000,578.8278,0.0015,1.0000,1.0000,1.0000,532.4557,0.0010
