epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7922,0.0000,0.7419,640.9267,0.1591,0.8308,0.0000,0.7891,585.7750,0.1219
1,0.8359,0.0000,0.8109,629.9167,0.1184,0.8539,0.0000,0.8358,578.1379,0.1047
2,0.8629,0.0000,0.8496,622.3041,0.1005,0.8734,0.0000,0.8610,572.3739,0.0916
3,0.8897,0.0000,0.8821,614.4168,0.0822,0.9059,0.0000,0.9010,562.5255,0.0688
4,0.9216,0.0000,0.9189,605.1974,0.0610,0.9277,0.0000,0.9256,556.8852,0.0566
5,0.9362,0.0000,0.9346,601.1718,0.0517,0.9375,0.0000,0.9356,554.4840,0.0506
6,0.9433,0.0000,0.9420,599.2666,0.0473,0.9387,0.0000,0.9371,553.6031,0.0500
7,0.9490,0.0000,0.9480,597.7907,0.0438,0.9451,0.0000,0.9434,552.4555,0.0452
8,0.9543,0.0000,0.9534,596.4017,0.0406,0.9466,0.0000,0.9452,551.1603,0.0444
9,0.9578,0.0000,0.9571,595.3293,0.0382,0.9502,0.0000,0.9489,550.1883,0.0420
10,0.9611,0.0000,0.9605,594.4021,0.0360,0.9525,0.0000,0.9512,550.1308,0.0399
11,0.9635,0.0005,0.9629,593.7359,0.0345,0.9515,0.0000,0.9503,549.7397,0.0410
12,0.9653,0.0005,0.9647,593.1105,0.0331,0.9563,0.0000,0.9554,548.4721,0.0381
13,0.9674,0.0021,0.9669,592.5147,0.0317,0.9563,0.0000,0.9553,548.7307,0.0375
14,0.9692,0.0000,0.9688,591.9093,0.0304,0.9582,0.0000,0.9573,548.5065,0.0365
15,0.9713,0.0011,0.9709,591.4041,0.0292,0.9605,0.0000,0.9597,547.2295,0.0355
16,0.9731,0.0016,0.9728,590.7880,0.0278,0.9601,0.0000,0.9593,546.7228,0.0353
17,0.9749,0.0026,0.9745,590.2677,0.0266,0.9616,0.0000,0.9609,546.4172,0.0340
18,0.9773,0.0047,0.9770,589.6227,0.0252,0.9667,0.0000,0.9660,545.9914,0.0306
19,0.9785,0.0047,0.9782,589.2212,0.0242,0.9677,0.0000,0.9670,545.5555,0.0303
