epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.4200,0.0000,0.4200,0.2740,0.3731,0.0000,0.3731,0.2226
1,0.4464,0.0000,0.4464,0.1996,0.4218,0.0000,0.4218,0.1811
2,0.4648,0.0000,0.4648,0.1728,0.4502,0.0000,0.4502,0.1598
3,0.4946,0.0000,0.4946,0.1572,0.4858,0.0000,0.4858,0.1467
4,0.5398,0.0000,0.5398,0.1410,0.5441,0.0000,0.5441,0.1295
5,0.5908,0.0000,0.5908,0.1261,0.5959,0.0000,0.5959,0.1157
6,0.6335,0.0000,0.6335,0.1144,0.6507,0.0000,0.6507,0.1051
7,0.6718,0.0000,0.6718,0.1051,0.6850,0.0000,0.6850,0.0973
8,0.7073,0.0000,0.7073,0.0964,0.7338,0.0000,0.7338,0.0889
9,0.7309,0.0000,0.7309,0.0873,0.7357,0.0000,0.7357,0.0801
10,0.7464,0.0000,0.7464,0.0782,0.7424,0.0000,0.7424,0.0714
11,0.7570,0.0000,0.7570,0.0703,0.7473,0.0000,0.7473,0.0646
12,0.7629,0.0000,0.7629,0.0647,0.7574,0.0000,0.7574,0.0603
13,0.7674,0.0000,0.7674,0.0611,0.7598,0.0000,0.7598,0.0575
14,0.7696,0.0000,0.7696,0.0588,0.7606,0.0000,0.7606,0.0556
15,0.7708,0.0000,0.7708,0.0573,0.7611,0.0000,0.7611,0.0544
16,0.7718,0.0000,0.7718,0.0562,0.7614,0.0000,0.7614,0.0534
17,0.7721,0.0000,0.7721,0.0552,0.7614,0.0000,0.7614,0.0526
18,0.7722,0.0000,0.7722,0.0545,0.7616,0.0000,0.7616,0.0520
19,0.7723,0.0000,0.7723,0.0539,0.7617,0.0000,0.7617,0.0514
