epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8250,0.0000,0.7728,635.9128,0.1475,0.8929,0.0000,0.8822,570.4987,0.0848
1,0.9262,0.0000,0.9226,608.9050,0.0678,0.9531,0.0000,0.9522,553.5215,0.0477
2,0.9611,0.0000,0.9607,598.4874,0.0457,0.9729,0.0000,0.9727,548.5699,0.0372
3,0.9802,0.0047,0.9802,594.0411,0.0351,0.9844,0.0102,0.9843,545.7637,0.0303
4,0.9878,0.0179,0.9878,591.2987,0.0296,0.9869,0.0051,0.9869,544.6370,0.0283
5,0.9908,0.0496,0.9907,590.1959,0.0271,0.9899,0.0255,0.9899,543.4343,0.0259
6,0.9927,0.0759,0.9927,589.1542,0.0249,0.9913,0.0510,0.9913,542.3657,0.0249
7,0.9941,0.1023,0.9941,588.2578,0.0229,0.9931,0.0867,0.9931,541.6775,0.0231
8,0.9950,0.1456,0.9950,587.4995,0.0212,0.9925,0.0816,0.9925,541.6853,0.0229
9,0.9954,0.1598,0.9954,586.9510,0.0200,0.9949,0.1276,0.9949,541.0776,0.0202
10,0.9959,0.2068,0.9959,586.3985,0.0187,0.9951,0.1735,0.9951,540.5392,0.0194
11,0.9962,0.2315,0.9962,585.8703,0.0175,0.9950,0.1633,0.9950,540.4530,0.0190
12,0.9966,0.2664,0.9966,585.4520,0.0166,0.9959,0.2194,0.9959,540.4554,0.0174
13,0.9968,0.3017,0.9968,585.1118,0.0158,0.9964,0.3367,0.9964,539.9795,0.0169
14,0.9971,0.3360,0.9971,584.7043,0.0148,0.9959,0.2245,0.9959,538.8640,0.0166
15,0.9972,0.3502,0.9972,584.5083,0.0144,0.9961,0.2908,0.9961,539.5400,0.0164
16,0.9973,0.3782,0.9973,584.2865,0.0139,0.9969,0.3673,0.9969,539.8106,0.0156
17,0.9974,0.3834,0.9974,584.0673,0.0134,0.9965,0.3469,0.9965,539.1174,0.0153
18,0.9976,0.3982,0.9976,583.8843,0.0130,0.9966,0.3520,0.9966,538.8605,0.0153
19,0.9977,0.4082,0.9977,583.7672,0.0127,0.9966,0.3010,0.9966,539.0425,0.0153
