epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7964,0.0000,0.7074,647.1073,0.1638,0.8121,0.0000,0.7283,595.0495,0.1413
1,0.7976,0.0000,0.7117,644.5411,0.1487,0.8130,0.0000,0.7337,594.2241,0.1395
2,0.8005,0.0000,0.7223,643.3288,0.1460,0.8144,0.0000,0.7445,593.0860,0.1379
3,0.8033,0.0000,0.7323,642.3862,0.1441,0.8141,0.0000,0.7489,592.9645,0.1381
4,0.8045,0.0000,0.7379,641.7683,0.1426,0.8150,0.0000,0.7475,592.8766,0.1372
5,0.8069,0.0000,0.7448,641.0353,0.1408,0.8150,0.0000,0.7469,592.6287,0.1366
6,0.8080,0.0000,0.7488,640.4104,0.1394,0.8147,0.0000,0.7500,592.4199,0.1364
7,0.8104,0.0000,0.7547,639.8118,0.1381,0.8143,0.0000,0.7559,592.1873,0.1374
8,0.8128,0.0000,0.7608,639.2404,0.1368,0.8139,0.0000,0.7529,592.1486,0.1370
9,0.8146,0.0000,0.7655,638.8301,0.1360,0.8150,0.0000,0.7569,591.9251,0.1360
10,0.8154,0.0000,0.7677,638.5279,0.1353,0.8163,0.0000,0.7558,592.0833,0.1360
11,0.8168,0.0000,0.7702,638.1761,0.1344,0.8170,0.0000,0.7614,591.6295,0.1355
12,0.8184,0.0000,0.7731,637.8465,0.1337,0.8180,0.0000,0.7639,591.2966,0.1352
13,0.8193,0.0000,0.7756,637.4721,0.1329,0.8171,0.0000,0.7645,591.3729,0.1358
14,0.8199,0.0000,0.7771,637.2359,0.1324,0.8167,0.0000,0.7698,590.6738,0.1354
15,0.8209,0.0000,0.7788,637.0444,0.1320,0.8176,0.0000,0.7699,590.6344,0.1343
16,0.8213,0.0000,0.7800,636.8221,0.1316,0.8183,0.0000,0.7668,590.9494,0.1343
17,0.8220,0.0000,0.7809,636.7327,0.1313,0.8168,0.0000,0.7685,590.8998,0.1359
18,0.8226,0.0000,0.7822,636.5751,0.1310,0.8174,0.0000,0.7696,590.8761,0.1352
19,0.8231,0.0000,0.7836,636.4146,0.1308,0.8184,0.0000,0.7738,590.5310,0.1351
