epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6636,0.0000,0.6689,0.2290,0.7119,0.0000,0.6895,0.1723
1,0.7490,0.0000,0.7384,0.1622,0.7779,0.0000,0.7617,0.1400
2,0.7963,0.0000,0.7779,0.1349,0.8125,0.0000,0.7918,0.1207
3,0.8256,0.0000,0.8070,0.1168,0.8370,0.0000,0.8174,0.1059
4,0.8501,0.0000,0.8344,0.1029,0.8549,0.0000,0.8384,0.0953
5,0.8627,0.0000,0.8484,0.0931,0.8630,0.0000,0.8481,0.0871
6,0.8678,0.0000,0.8546,0.0858,0.8665,0.0000,0.8530,0.0807
7,0.8697,0.0000,0.8578,0.0793,0.8679,0.0000,0.8564,0.0743
8,0.8702,0.0000,0.8591,0.0734,0.8682,0.0000,0.8572,0.0694
9,0.8710,0.0000,0.8608,0.0691,0.8714,0.0000,0.8623,0.0657
10,0.8780,0.0000,0.8706,0.0656,0.8838,0.0000,0.8790,0.0628
11,0.8919,0.0000,0.8888,0.0627,0.8960,0.0000,0.8938,0.0604
12,0.9039,0.0000,0.9029,0.0604,0.9095,0.0000,0.9087,0.0585
13,0.9141,0.0000,0.9137,0.0584,0.9162,0.0000,0.9157,0.0566
14,0.9219,0.0000,0.9216,0.0563,0.9249,0.0000,0.9244,0.0544
15,0.9329,0.0000,0.9325,0.0538,0.9354,0.0000,0.9349,0.0518
16,0.9419,0.0000,0.9415,0.0507,0.9418,0.0000,0.9414,0.0485
17,0.9510,0.0000,0.9507,0.0465,0.9536,0.0000,0.9533,0.0436
18,0.9626,0.0000,0.9624,0.0409,0.9640,0.0000,0.9638,0.0378
19,0.9732,0.0040,0.9731,0.0343,0.9750,0.0078,0.9749,0.0308
