epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2713,0.0000,0.2713,0.2172,0.3403,0.0000,0.3403,0.1808
1,0.3714,0.0000,0.3714,0.1700,0.4152,0.0000,0.4152,0.1495
2,0.4531,0.0000,0.4531,0.1434,0.4895,0.0000,0.4895,0.1262
3,0.5650,0.0000,0.5650,0.1200,0.6149,0.0000,0.6149,0.1058
4,0.6853,0.0000,0.6853,0.1011,0.7374,0.0000,0.7374,0.0909
5,0.7653,0.0000,0.7653,0.0880,0.7871,0.0000,0.7871,0.0811
6,0.8178,0.0000,0.8178,0.0791,0.8420,0.0000,0.8420,0.0742
7,0.8469,0.0000,0.8469,0.0723,0.8640,0.0000,0.8640,0.0688
8,0.8654,0.0000,0.8654,0.0664,0.8674,0.0000,0.8674,0.0636
9,0.8761,0.0000,0.8761,0.0605,0.8775,0.0000,0.8775,0.0574
10,0.9042,0.0000,0.9042,0.0524,0.9181,0.0000,0.9181,0.0493
11,0.9451,0.0000,0.9451,0.0442,0.9536,0.0000,0.9536,0.0421
12,0.9777,0.0000,0.9777,0.0374,0.9870,0.0000,0.9870,0.0355
13,0.9930,0.0000,0.9930,0.0312,0.9963,0.0000,0.9963,0.0296
14,0.9981,0.0000,0.9981,0.0259,0.9994,0.0000,0.9994,0.0243
15,0.9990,0.0000,0.9990,0.0214,0.9997,0.0000,0.9997,0.0197
16,0.9994,0.0000,0.9994,0.0171,0.9996,0.0000,0.9996,0.0157
17,0.9995,0.0000,0.9995,0.0138,0.9997,0.0000,0.9997,0.0127
18,0.9996,0.0000,0.9996,0.0113,0.9998,0.0000,0.9998,0.0105
19,0.9997,0.0000,0.9997,0.0093,0.9998,0.0000,0.9998,0.0086
