epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8754,0.0000,0.8528,623.1080,0.1015,0.9457,0.0000,0.9433,558.0550,0.0567
1,0.9759,0.0011,0.9754,594.0617,0.0356,0.9829,0.0000,0.9827,543.0573,0.0260
2,0.9911,0.2057,0.9911,587.2186,0.0205,1.0000,0.9949,1.0000,534.5273,0.0063
3,1.0000,0.9895,1.0000,579.1224,0.0024,1.0000,1.0000,1.0000,532.4308,0.0012
4,1.0000,0.9926,1.0000,578.5661,0.0012,1.0000,1.0000,1.0000,532.2083,0.0008
5,1.0000,0.9926,1.0000,578.4291,0.0008,1.0000,1.0000,1.0000,532.2273,0.0007
6,1.0000,0.9926,1.0000,578.3688,0.0006,1.0000,1.0000,1.0000,532.0250,0.0005
7,1.0000,0.9926,1.0000,578.3329,0.0005,1.0000,1.0000,1.0000,531.9428,0.0004
8,1.0000,0.9926,1.0000,578.3054,0.0004,1.0000,1.0000,1.0000,532.0843,0.0003
9,1.0000,0.9926,1.0000,578.2891,0.0004,1.0000,1.0000,1.0000,532.0804,0.0003
10,1.0000,0.9926,1.0000,578.2778,0.0004,1.0000,1.0000,1.0000,532.1631,0.0003
11,1.0000,0.9926,1.0000,578.2655,0.0003,1.0000,1.0000,1.0000,532.1244,0.0003
12,1.0000,0.9931,1.0000,578.2605,0.0003,1.0000,1.0000,1.0000,532.0838,0.0003
13,1.0000,0.9942,1.0000,578.2540,0.0003,1.0000,1.0000,1.0000,531.9741,0.0002
14,1.0000,0.9947,1.0000,578.2488,0.0003,1.0000,1.0000,1.0000,532.0522,0.0002
15,1.0000,0.9953,1.0000,578.2447,0.0003,1.0000,1.0000,1.0000,532.0105,0.0002
16,1.0000,0.9942,1.0000,578.2385,0.0002,1.0000,1.0000,1.0000,532.0049,0.0002
17,1.0000,0.9937,1.0000,578.2300,0.0002,1.0000,1.0000,1.0000,532.0386,0.0002
18,1.0000,0.9937,1.0000,578.2217,0.0002,1.0000,1.0000,1.0000,532.0011,0.0002
19,1.0000,0.9937,1.0000,578.2152,0.0002,1.0000,1.0000,1.0000,531.9277,0.0002
