epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7818,0.0000,0.7063,648.7462,0.1796,0.8157,0.0000,0.7507,593.3152,0.1377
1,0.8063,0.0000,0.7516,640.4518,0.1426,0.8269,0.0000,0.7875,587.4701,0.1238
2,0.8254,0.0000,0.7929,634.5278,0.1280,0.8405,0.0000,0.8104,583.5885,0.1149
3,0.8380,0.0000,0.8114,630.3194,0.1182,0.8536,0.0000,0.8291,579.3691,0.1048
4,0.8546,0.0000,0.8318,624.2069,0.1036,0.8728,0.0000,0.8527,572.4378,0.0885
5,0.8731,0.0000,0.8565,617.4121,0.0879,0.8814,0.0000,0.8658,568.1219,0.0802
6,0.8833,0.0000,0.8725,613.2516,0.0786,0.8900,0.0000,0.8827,565.0690,0.0725
7,0.8919,0.0000,0.8854,610.1408,0.0715,0.9028,0.0000,0.8988,560.6879,0.0624
8,0.8985,0.0000,0.8939,607.4500,0.0658,0.9063,0.0000,0.9020,558.0167,0.0581
9,0.9032,0.0000,0.8995,605.3606,0.0612,0.9109,0.0000,0.9073,556.2037,0.0545
10,0.9048,0.0000,0.9017,604.3797,0.0592,0.9120,0.0000,0.9099,556.9339,0.0539
11,0.9079,0.0000,0.9053,603.3412,0.0567,0.9092,0.0000,0.9069,556.0422,0.0545
12,0.9085,0.0000,0.9060,602.9211,0.0558,0.9106,0.0000,0.9086,555.9898,0.0531
13,0.9091,0.0000,0.9068,602.5814,0.0550,0.9157,0.0000,0.9132,553.9867,0.0497
14,0.9105,0.0000,0.9084,602.1352,0.0539,0.9140,0.0000,0.9120,554.1078,0.0502
15,0.9107,0.0000,0.9087,601.8692,0.0533,0.9182,0.0000,0.9156,553.2321,0.0484
16,0.9104,0.0000,0.9083,601.9083,0.0536,0.9179,0.0000,0.9160,554.4635,0.0486
17,0.9118,0.0000,0.9099,601.4909,0.0525,0.9123,0.0000,0.9123,554.2377,0.0512
18,0.9131,0.0000,0.9114,601.1086,0.0516,0.9163,0.0000,0.9135,554.1238,0.0478
19,0.9142,0.0000,0.9125,600.8942,0.0510,0.9171,0.0000,0.9153,554.2017,0.0480
