epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7918,0.0000,0.7463,640.7912,0.1614,0.8531,0.0000,0.8215,578.7508,0.1011
1,0.9062,0.0000,0.8983,610.1875,0.0701,0.9564,0.0000,0.9557,549.6666,0.0384
2,0.9787,0.0169,0.9785,589.6165,0.0245,0.9911,0.0459,0.9911,539.0473,0.0141
3,0.9951,0.2073,0.9951,583.2142,0.0108,0.9977,0.4847,0.9977,535.8134,0.0069
4,0.9979,0.4662,0.9979,581.1881,0.0065,0.9988,0.6531,0.9988,533.7779,0.0042
5,0.9986,0.5860,0.9986,580.2319,0.0046,0.9990,0.6837,0.9990,533.3988,0.0032
6,0.9990,0.6820,0.9990,579.7419,0.0035,0.9994,0.8163,0.9994,532.8591,0.0023
7,0.9995,0.8560,0.9995,579.4007,0.0027,0.9998,0.9490,0.9998,532.7572,0.0016
8,0.9997,0.9182,0.9997,579.1673,0.0021,0.9998,0.9541,0.9998,532.6396,0.0012
9,0.9998,0.9378,0.9998,578.9992,0.0018,0.9996,0.8827,0.9996,533.1714,0.0014
10,0.9998,0.9409,0.9998,578.9461,0.0017,0.9996,0.8571,0.9996,532.6755,0.0012
11,0.9999,0.9657,0.9999,578.8223,0.0014,0.9998,0.9235,0.9998,532.7376,0.0010
12,0.9999,0.9620,0.9999,578.7768,0.0013,0.9996,0.9031,0.9996,532.6148,0.0015
13,0.9999,0.9626,0.9999,578.7308,0.0012,0.9999,0.9694,0.9999,532.4463,0.0009
14,0.9998,0.9615,0.9998,578.6936,0.0011,1.0000,0.9898,1.0000,532.2788,0.0006
15,0.9999,0.9689,0.9999,578.6919,0.0011,0.9998,0.9643,0.9998,532.5156,0.0008
16,0.9999,0.9715,0.9999,578.6742,0.0010,0.9998,0.9796,0.9998,532.5520,0.0008
17,0.9999,0.9789,0.9999,578.5958,0.0009,1.0000,0.9949,1.0000,532.4855,0.0006
18,0.9999,0.9699,0.9999,578.6049,0.0009,0.9999,0.9847,0.9999,532.1083,0.0005
19,0.9999,0.9794,0.9999,578.5420,0.0008,1.0000,1.0000,1.0000,532.1473,0.0004
