epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7913,0.0000,0.7139,647.4068,0.1678,0.8153,0.0000,0.7455,594.7124,0.1463
1,0.8116,0.0000,0.7539,639.8917,0.1425,0.8181,0.0000,0.7638,592.0649,0.1407
2,0.8274,0.0000,0.7885,635.0594,0.1313,0.8198,0.0000,0.7706,590.7190,0.1371
3,0.8382,0.0000,0.8075,631.8200,0.1239,0.8203,0.0000,0.7788,589.4332,0.1358
4,0.8460,0.0000,0.8206,629.2772,0.1182,0.8237,0.0000,0.7836,588.6951,0.1337
5,0.8519,0.0000,0.8294,627.4176,0.1139,0.8276,0.0000,0.7897,588.1291,0.1324
6,0.8564,0.0000,0.8363,625.9626,0.1107,0.8276,0.0000,0.7921,587.3943,0.1310
7,0.8599,0.0000,0.8411,624.8073,0.1080,0.8304,0.0000,0.7963,586.6311,0.1292
8,0.8633,0.0000,0.8461,623.7483,0.1057,0.8292,0.0000,0.7943,586.7379,0.1295
9,0.8655,0.0000,0.8490,623.0467,0.1041,0.8305,0.0000,0.7974,586.2263,0.1290
10,0.8679,0.0000,0.8521,622.3567,0.1026,0.8335,0.0000,0.8023,585.3584,0.1267
11,0.8696,0.0000,0.8546,621.7944,0.1014,0.8334,0.0000,0.8035,584.9750,0.1269
12,0.8715,0.0000,0.8571,621.2952,0.1002,0.8322,0.0000,0.8040,585.0810,0.1283
13,0.8729,0.0000,0.8588,620.8487,0.0993,0.8328,0.0000,0.8041,584.8458,0.1271
14,0.8746,0.0000,0.8611,620.4798,0.0984,0.8321,0.0000,0.8037,584.9421,0.1276
15,0.8752,0.0000,0.8622,620.1408,0.0978,0.8327,0.0000,0.8036,585.1823,0.1277
16,0.8767,0.0000,0.8639,619.7666,0.0968,0.8314,0.0000,0.8039,584.8363,0.1284
17,0.8780,0.0000,0.8656,619.3801,0.0960,0.8320,0.0000,0.8046,584.8780,0.1280
18,0.8789,0.0000,0.8668,619.1016,0.0953,0.8337,0.0000,0.8060,584.4682,0.1269
19,0.8800,0.0000,0.8682,618.8042,0.0947,0.8332,0.0000,0.8070,584.3553,0.1275
