epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7939,0.0000,0.7156,646.1291,0.1612,0.8137,0.0000,0.7401,594.7977,0.1417
1,0.8088,0.0000,0.7473,641.0060,0.1409,0.8168,0.0000,0.7537,592.8894,0.1385
2,0.8189,0.0000,0.7709,638.3932,0.1350,0.8197,0.0000,0.7643,592.2210,0.1367
3,0.8247,0.0000,0.7829,636.8902,0.1316,0.8206,0.0000,0.7677,591.7558,0.1357
4,0.8280,0.0000,0.7893,635.9058,0.1294,0.8227,0.0000,0.7669,591.6492,0.1351
5,0.8310,0.0000,0.7943,635.1567,0.1278,0.8226,0.0000,0.7727,591.0689,0.1343
6,0.8330,0.0000,0.7979,634.4869,0.1264,0.8239,0.0000,0.7726,590.7531,0.1340
7,0.8350,0.0000,0.8010,633.9697,0.1252,0.8253,0.0000,0.7735,590.8018,0.1337
8,0.8367,0.0000,0.8040,633.4332,0.1241,0.8259,0.0000,0.7788,589.9224,0.1325
9,0.8382,0.0000,0.8067,632.9624,0.1231,0.8260,0.0000,0.7767,590.4229,0.1323
10,0.8394,0.0000,0.8086,632.5780,0.1222,0.8266,0.0000,0.7774,589.9998,0.1318
11,0.8406,0.0000,0.8104,632.2436,0.1215,0.8257,0.0000,0.7799,589.6535,0.1319
12,0.8418,0.0000,0.8127,631.9077,0.1207,0.8273,0.0000,0.7801,589.8236,0.1317
13,0.8427,0.0000,0.8144,631.6084,0.1201,0.8277,0.0000,0.7825,589.3717,0.1315
14,0.8439,0.0000,0.8164,631.3556,0.1195,0.8283,0.0000,0.7846,589.4156,0.1314
15,0.8446,0.0000,0.8171,631.2193,0.1192,0.8272,0.0000,0.7796,589.6162,0.1318
16,0.8457,0.0000,0.8186,631.0117,0.1187,0.8275,0.0000,0.7839,589.3663,0.1313
17,0.8461,0.0000,0.8195,630.8683,0.1185,0.8280,0.0000,0.7851,589.0700,0.1307
18,0.8465,0.0000,0.8200,630.7253,0.1181,0.8292,0.0000,0.7864,589.1839,0.1305
19,0.8470,0.0000,0.8212,630.5524,0.1178,0.8287,0.0000,0.7834,589.2359,0.1302
