epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.4042,0.0000,0.4042,0.5036,0.4117,0.0000,0.4117,0.3384
1,0.4695,0.0000,0.4695,0.3758,0.4773,0.0000,0.4773,0.3184
2,0.4881,0.0000,0.4881,0.3039,0.4865,0.0000,0.4865,0.2661
3,0.5087,0.0000,0.5087,0.2572,0.5100,0.0000,0.5100,0.2310
4,0.5289,0.0000,0.5289,0.2237,0.5252,0.0000,0.5252,0.2051
5,0.5452,0.0000,0.5452,0.1979,0.5380,0.0000,0.5380,0.1834
6,0.5591,0.0000,0.5591,0.1763,0.5531,0.0000,0.5531,0.1642
7,0.5768,0.0000,0.5768,0.1577,0.5707,0.0000,0.5707,0.1474
8,0.6154,0.0000,0.6154,0.1415,0.6584,0.0000,0.6584,0.1321
9,0.6821,0.0000,0.6821,0.1270,0.6879,0.0000,0.6879,0.1184
10,0.7188,0.0000,0.7188,0.1136,0.7232,0.0000,0.7232,0.1052
11,0.7476,0.0000,0.7476,0.1004,0.7457,0.0000,0.7457,0.0924
12,0.7653,0.0000,0.7653,0.0875,0.7567,0.0000,0.7567,0.0800
13,0.8435,0.0000,0.8435,0.0753,0.9073,0.0000,0.9073,0.0680
14,0.9422,0.0000,0.9422,0.0639,0.9409,0.0000,0.9409,0.0569
15,0.9626,0.0000,0.9626,0.0534,0.9559,0.0000,0.9559,0.0473
16,0.9840,0.0000,0.9840,0.0435,0.9819,0.0000,0.9819,0.0382
17,0.9952,0.0000,0.9952,0.0355,0.9912,0.0000,0.9912,0.0324
18,0.9987,0.0000,0.9987,0.0305,0.9993,0.0000,0.9993,0.0287
19,0.9995,0.0000,0.9995,0.0273,0.9995,0.0000,0.9995,0.0263
