epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.6752,0.0000,0.6477,0.4184,0.7489,0.0000,0.6432,0.2855
1,0.6859,0.0000,0.6615,0.3224,0.6916,0.0000,0.6636,0.2674
2,0.6880,0.0000,0.6682,0.2588,0.6907,0.0000,0.6663,0.2278
3,0.6993,0.0000,0.6671,0.2222,0.7159,0.0000,0.6553,0.2016
4,0.7173,0.0000,0.6580,0.1986,0.7186,0.0000,0.6553,0.1803
5,0.7196,0.0000,0.6582,0.1818,0.7196,0.0000,0.6550,0.1684
6,0.7233,0.0000,0.6589,0.1710,0.7230,0.0000,0.6568,0.1615
7,0.7281,0.0000,0.6600,0.1647,0.7277,0.0000,0.6552,0.1565
8,0.7341,0.0000,0.6603,0.1601,0.7354,0.0000,0.6566,0.1519
9,0.7378,0.0000,0.6576,0.1569,0.7376,0.0000,0.6541,0.1497
10,0.7393,0.0000,0.6564,0.1550,0.7406,0.0000,0.6538,0.1484
11,0.7406,0.0000,0.6560,0.1538,0.7408,0.0000,0.6523,0.1474
12,0.7420,0.0000,0.6551,0.1529,0.7431,0.0000,0.6530,0.1467
13,0.7432,0.0000,0.6541,0.1520,0.7444,0.0000,0.6512,0.1461
14,0.7448,0.0000,0.6537,0.1512,0.7451,0.0000,0.6510,0.1455
15,0.7457,0.0000,0.6533,0.1506,0.7469,0.0000,0.6510,0.1450
16,0.7467,0.0000,0.6525,0.1500,0.7470,0.0000,0.6499,0.1446
17,0.7476,0.0000,0.6523,0.1495,0.7489,0.0000,0.6506,0.1441
18,0.7483,0.0000,0.6524,0.1488,0.7489,0.0000,0.6513,0.1436
19,0.7488,0.0000,0.6520,0.1484,0.7491,0.0000,0.6518,0.1432
