epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8801,0.0000,0.8639,613.7593,0.1008,0.9197,0.0000,0.9184,553.2007,0.0480
1,0.9359,0.0032,0.9335,596.2318,0.0417,0.9963,0.1786,0.9963,543.0566,0.0228
2,0.9984,0.5723,0.9984,584.9021,0.0136,0.9995,0.8469,0.9995,534.5497,0.0043
3,0.9992,0.7115,0.9992,580.3820,0.0045,0.9997,0.8980,0.9997,533.1474,0.0015
4,0.9996,0.8091,0.9996,579.3057,0.0028,0.9997,0.8980,0.9997,532.6376,0.0011
5,0.9997,0.8797,0.9997,579.0669,0.0024,0.9999,0.9643,0.9999,532.7301,0.0009
6,0.9998,0.9241,0.9998,578.9444,0.0021,0.9999,0.9745,0.9999,532.2099,0.0008
7,0.9999,0.9615,0.9999,578.8037,0.0019,1.0000,0.9745,1.0000,532.1961,0.0006
8,1.0000,0.9842,1.0000,578.7715,0.0017,1.0000,0.9898,1.0000,532.1366,0.0006
9,1.0000,0.9889,1.0000,578.7045,0.0015,1.0000,1.0000,1.0000,532.4433,0.0006
10,1.0000,0.9916,1.0000,578.6412,0.0014,1.0000,0.9898,1.0000,531.9075,0.0005
11,1.0000,0.9947,1.0000,578.6131,0.0013,1.0000,0.9898,1.0000,532.0113,0.0005
12,1.0000,0.9984,1.0000,578.5912,0.0012,1.0000,0.9898,1.0000,532.0123,0.0004
13,1.0000,0.9974,1.0000,578.5521,0.0011,1.0000,0.9898,1.0000,532.3796,0.0003
14,1.0000,0.9979,1.0000,578.5466,0.0011,1.0000,1.0000,1.0000,532.0037,0.0003
15,1.0000,0.9979,1.0000,578.4960,0.0010,1.0000,1.0000,1.0000,532.1166,0.0003
16,1.0000,0.9979,1.0000,578.4671,0.0009,1.0000,1.0000,1.0000,532.0425,0.0003
17,1.0000,0.9979,1.0000,578.4520,0.0008,1.0000,1.0000,1.0000,531.8132,0.0002
18,1.0000,0.9979,1.0000,578.4414,0.0008,1.0000,1.0000,1.0000,532.7122,0.0005
19,1.0000,0.9979,1.0000,578.4080,0.0007,1.0000,1.0000,1.0000,531.9185,0.0002
