epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8104,0.0000,0.7552,640.2376,0.1475,0.8489,0.0000,0.8246,581.8262,0.1105
1,0.8721,0.0000,0.8582,622.8254,0.0993,0.9020,0.0000,0.8946,568.8382,0.0803
2,0.9155,0.0000,0.9109,611.7578,0.0753,0.9273,0.0000,0.9248,560.7074,0.0665
3,0.9346,0.0000,0.9319,606.6069,0.0633,0.9400,0.0000,0.9378,557.2654,0.0575
4,0.9461,0.0000,0.9443,603.3749,0.0563,0.9483,0.0000,0.9467,555.1788,0.0541
5,0.9523,0.0000,0.9509,601.6284,0.0527,0.9531,0.0000,0.9517,554.2861,0.0502
6,0.9547,0.0000,0.9535,600.7729,0.0511,0.9548,0.0000,0.9532,554.1180,0.0496
7,0.9561,0.0000,0.9550,600.3609,0.0503,0.9520,0.0000,0.9510,553.7453,0.0521
8,0.9569,0.0000,0.9559,600.1381,0.0499,0.9563,0.0000,0.9550,553.8763,0.0491
9,0.9575,0.0000,0.9565,599.9061,0.0494,0.9562,0.0000,0.9547,553.8681,0.0492
10,0.9580,0.0000,0.9570,599.7536,0.0491,0.9576,0.0000,0.9565,553.1380,0.0480
11,0.9586,0.0000,0.9577,599.5932,0.0488,0.9577,0.0000,0.9564,553.7986,0.0491
12,0.9594,0.0000,0.9585,599.4510,0.0485,0.9564,0.0000,0.9552,553.3820,0.0515
13,0.9602,0.0000,0.9593,599.3458,0.0483,0.9587,0.0000,0.9580,553.2309,0.0497
14,0.9607,0.0000,0.9599,599.2519,0.0482,0.9589,0.0000,0.9579,553.6783,0.0488
15,0.9613,0.0000,0.9605,599.1445,0.0479,0.9607,0.0000,0.9600,552.9832,0.0478
16,0.9619,0.0000,0.9611,599.0283,0.0477,0.9606,0.0000,0.9597,552.7111,0.0471
17,0.9622,0.0000,0.9613,598.9008,0.0473,0.9598,0.0000,0.9586,552.4514,0.0486
18,0.9626,0.0000,0.9618,598.7316,0.0470,0.9607,0.0000,0.9597,552.8762,0.0465
19,0.9626,0.0000,0.9618,598.6337,0.0467,0.9603,0.0000,0.9595,552.9857,0.0482
