epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7774,0.0000,0.7602,639.9708,0.2068,0.8609,0.0000,0.8429,578.3443,0.1024
1,0.8747,0.0000,0.8646,619.9439,0.0926,0.9002,0.0000,0.8955,566.4159,0.0738
2,0.8991,0.0000,0.8955,611.8955,0.0752,0.9110,0.0000,0.9086,562.4625,0.0652
3,0.9102,0.0000,0.9082,608.3758,0.0676,0.9179,0.0000,0.9161,560.6255,0.0604
4,0.9173,0.0000,0.9162,606.0023,0.0627,0.9269,0.0000,0.9261,558.1297,0.0568
5,0.9216,0.0000,0.9209,604.6426,0.0599,0.9290,0.0000,0.9287,556.6073,0.0547
6,0.9246,0.0000,0.9241,603.8580,0.0582,0.9326,0.0000,0.9326,555.7800,0.0531
7,0.9265,0.0000,0.9262,603.2263,0.0568,0.9321,0.0000,0.9319,555.6219,0.0519
8,0.9275,0.0000,0.9272,602.7083,0.0556,0.9339,0.0000,0.9337,555.6471,0.0508
9,0.9286,0.0000,0.9283,602.3752,0.0547,0.9334,0.0000,0.9333,555.4500,0.0506
10,0.9299,0.0000,0.9297,602.0528,0.0540,0.9330,0.0000,0.9332,554.4739,0.0506
11,0.9302,0.0000,0.9300,601.8157,0.0534,0.9343,0.0000,0.9340,555.0751,0.0494
12,0.9309,0.0000,0.9308,601.5864,0.0528,0.9367,0.0000,0.9367,554.0173,0.0490
13,0.9315,0.0000,0.9313,601.3832,0.0524,0.9358,0.0000,0.9361,553.9144,0.0487
14,0.9320,0.0000,0.9318,601.2519,0.0521,0.9361,0.0000,0.9359,554.3772,0.0485
15,0.9324,0.0000,0.9323,601.0750,0.0517,0.9376,0.0000,0.9377,552.9802,0.0479
16,0.9325,0.0000,0.9323,601.0298,0.0516,0.9375,0.0000,0.9376,553.7978,0.0479
17,0.9328,0.0000,0.9327,600.9256,0.0514,0.9379,0.0000,0.9378,554.0497,0.0476
18,0.9330,0.0000,0.9329,600.7402,0.0512,0.9371,0.0000,0.9369,554.2148,0.0476
19,0.9335,0.0000,0.9334,600.6825,0.0509,0.9377,0.0000,0.9378,553.3484,0.0477
