epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7857,0.0000,0.7079,650.4856,0.1806,0.8125,0.0000,0.7303,597.3148,0.1499
1,0.8005,0.0000,0.7210,645.8577,0.1562,0.8136,0.0000,0.7350,596.0579,0.1465
2,0.8028,0.0000,0.7284,644.2416,0.1519,0.8140,0.0000,0.7368,595.2461,0.1447
3,0.8051,0.0000,0.7353,643.1077,0.1493,0.8155,0.0000,0.7404,594.6561,0.1429
4,0.8080,0.0000,0.7426,641.9665,0.1465,0.8149,0.0000,0.7397,594.3130,0.1422
5,0.8105,0.0000,0.7491,640.8632,0.1439,0.8156,0.0000,0.7433,593.8454,0.1415
6,0.8134,0.0000,0.7560,640.0134,0.1421,0.8155,0.0000,0.7463,593.4789,0.1407
7,0.8161,0.0000,0.7621,639.2062,0.1404,0.8164,0.0000,0.7477,593.2572,0.1401
8,0.8186,0.0000,0.7674,638.4970,0.1387,0.8167,0.0000,0.7521,592.8053,0.1398
9,0.8208,0.0000,0.7722,637.8666,0.1372,0.8182,0.0000,0.7535,592.6172,0.1387
10,0.8219,0.0000,0.7749,637.4889,0.1363,0.8178,0.0000,0.7522,592.9970,0.1396
11,0.8231,0.0000,0.7773,637.0525,0.1353,0.8169,0.0000,0.7559,592.1554,0.1385
12,0.8243,0.0000,0.7797,636.6504,0.1345,0.8162,0.0000,0.7575,592.3223,0.1392
13,0.8248,0.0000,0.7808,636.3832,0.1338,0.8178,0.0000,0.7598,591.7146,0.1379
14,0.8259,0.0000,0.7830,636.0588,0.1330,0.8176,0.0000,0.7541,592.6447,0.1387
15,0.8259,0.0000,0.7830,635.8798,0.1325,0.8173,0.0000,0.7595,591.9613,0.1385
16,0.8267,0.0000,0.7845,635.6268,0.1319,0.8194,0.0000,0.7606,591.7199,0.1372
17,0.8277,0.0000,0.7861,635.3403,0.1312,0.8180,0.0000,0.7617,591.7288,0.1383
18,0.8280,0.0000,0.7866,635.1348,0.1308,0.8190,0.0000,0.7597,591.8475,0.1378
19,0.8285,0.0000,0.7879,634.9829,0.1303,0.8192,0.0000,0.7580,592.0516,0.1378
