epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8034,0.0000,0.7293,642.4428,0.1470,0.8350,0.0000,0.7924,585.2741,0.1176
1,0.8502,0.0000,0.8274,626.4921,0.1086,0.8699,0.0000,0.8573,572.9152,0.0938
2,0.8825,0.0000,0.8726,616.6413,0.0865,0.8913,0.0000,0.8855,565.9470,0.0803
3,0.9002,0.0000,0.8948,611.2251,0.0742,0.9032,0.0000,0.8978,563.0797,0.0696
4,0.9103,0.0000,0.9071,607.6800,0.0665,0.9136,0.0000,0.9100,560.2316,0.0624
5,0.9167,0.0000,0.9145,605.6658,0.0620,0.9150,0.0000,0.9114,560.2900,0.0613
6,0.9202,0.0000,0.9185,604.5205,0.0595,0.9184,0.0000,0.9168,557.6240,0.0578
7,0.9250,0.0000,0.9236,603.6615,0.0575,0.9264,0.0000,0.9245,557.7886,0.0569
8,0.9342,0.0000,0.9330,602.6009,0.0549,0.9366,0.0000,0.9348,555.2040,0.0539
9,0.9470,0.0000,0.9460,600.6085,0.0503,0.9494,0.0000,0.9484,554.2891,0.0491
10,0.9649,0.0000,0.9644,596.3447,0.0408,0.9612,0.0000,0.9608,550.1846,0.0408
11,0.9787,0.0222,0.9786,591.5123,0.0302,0.9689,0.0000,0.9686,547.8855,0.0342
12,0.9847,0.0649,0.9846,588.6582,0.0237,0.9713,0.0000,0.9711,546.6793,0.0306
13,0.9878,0.1229,0.9878,586.7724,0.0193,0.9730,0.0153,0.9729,543.8570,0.0273
14,0.9901,0.1809,0.9901,585.3592,0.0161,0.9780,0.0357,0.9779,542.1759,0.0236
15,0.9920,0.2437,0.9920,584.3808,0.0139,0.9802,0.0306,0.9801,542.7536,0.0219
16,0.9929,0.2790,0.9929,583.7737,0.0125,0.9837,0.0408,0.9836,540.8666,0.0190
17,0.9938,0.3165,0.9938,583.1482,0.0111,0.9854,0.0510,0.9854,540.3433,0.0173
18,0.9947,0.3734,0.9947,582.7218,0.0102,0.9808,0.0306,0.9808,541.6815,0.0201
19,0.9951,0.3792,0.9951,582.3706,0.0094,0.9838,0.0867,0.9838,539.6542,0.0182
