epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.2808,0.0000,0.2808,0.3668,0.3235,0.0000,0.3235,0.2871
1,0.3427,0.0000,0.3427,0.2658,0.3559,0.0000,0.3559,0.2307
2,0.3676,0.0000,0.3676,0.2137,0.3856,0.0000,0.3856,0.1879
3,0.3971,0.0000,0.3971,0.1773,0.4153,0.0000,0.4153,0.1553
4,0.4323,0.0000,0.4323,0.1502,0.4536,0.0000,0.4536,0.1320
5,0.6538,0.0000,0.6538,0.1289,0.7100,0.0000,0.7100,0.1133
6,0.7423,0.0000,0.7423,0.1086,0.7620,0.0000,0.7620,0.0951
7,0.7944,0.0000,0.7944,0.0891,0.8061,0.0000,0.8061,0.0788
8,0.8406,0.0000,0.8406,0.0718,0.8465,0.0000,0.8465,0.0640
9,0.8704,0.0000,0.8704,0.0593,0.8827,0.0000,0.8827,0.0546
10,0.8967,0.0000,0.8967,0.0521,0.9061,0.0000,0.9061,0.0493
11,0.9189,0.0000,0.9189,0.0475,0.9238,0.0000,0.9238,0.0453
12,0.9365,0.0000,0.9365,0.0437,0.9365,0.0000,0.9365,0.0418
13,0.9453,0.0000,0.9453,0.0403,0.9455,0.0000,0.9455,0.0385
14,0.9525,0.0000,0.9525,0.0371,0.9519,0.0000,0.9519,0.0353
15,0.9597,0.0000,0.9597,0.0337,0.9610,0.0000,0.9610,0.0318
16,0.9678,0.0000,0.9678,0.0298,0.9711,0.0000,0.9711,0.0277
17,0.9782,0.0000,0.9782,0.0255,0.9796,0.0000,0.9796,0.0233
18,0.9872,0.0000,0.9872,0.0208,0.9918,0.0000,0.9918,0.0184
19,0.9938,0.0000,0.9938,0.0160,0.9957,0.0000,0.9957,0.0136
