epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7778,0.0000,0.6869,0.3408,0.7835,0.0000,0.6889,0.2125
1,0.7815,0.0000,0.6858,0.1934,0.7837,0.0000,0.6888,0.1774
2,0.7815,0.0000,0.6859,0.1742,0.7837,0.0000,0.6888,0.1695
3,0.7815,0.0000,0.6858,0.1703,0.7837,0.0000,0.6888,0.1684
4,0.7815,0.0000,0.6857,0.1697,0.7837,0.0000,0.6888,0.1682
5,0.7815,0.0000,0.6858,0.1696,0.7837,0.0000,0.6888,0.1681
6,0.7815,0.0000,0.6857,0.1693,0.7837,0.0000,0.6888,0.1678
7,0.7815,0.0000,0.6858,0.1687,0.7837,0.0000,0.6888,0.1669
8,0.7815,0.0000,0.6857,0.1675,0.7837,0.0000,0.6888,0.1623
9,0.7816,0.0000,0.6859,0.1631,0.7837,0.0000,0.6888,0.1604
10,0.7815,0.0000,0.6858,0.1621,0.7837,0.0000,0.6888,0.1599
11,0.7815,0.0000,0.6857,0.1616,0.7837,0.0000,0.6888,0.1595
12,0.7815,0.0000,0.6857,0.1614,0.7837,0.0000,0.6888,0.1594
13,0.7816,0.0000,0.6859,0.1611,0.7837,0.0000,0.6888,0.1592
14,0.7815,0.0000,0.6857,0.1607,0.7837,0.0000,0.6888,0.1587
15,0.7815,0.0000,0.6858,0.1607,0.7837,0.0000,0.6888,0.1587
16,0.7815,0.0000,0.6858,0.1604,0.7838,0.0000,0.6891,0.1583
17,0.7816,0.0000,0.6861,0.1600,0.7838,0.0000,0.6889,0.1581
18,0.7818,0.0000,0.6877,0.1594,0.7841,0.0000,0.6911,0.1572
19,0.7818,0.0000,0.6891,0.1588,0.7843,0.0000,0.6937,0.1566
