epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8527,0.0000,0.8280,627.8271,0.1176,0.9180,0.0000,0.9135,564.4510,0.0726
1,0.9421,0.0000,0.9402,605.1510,0.0606,0.9538,0.0000,0.9527,554.3380,0.0508
2,0.9617,0.0000,0.9610,599.7932,0.0492,0.9607,0.0000,0.9598,553.2830,0.0477
3,0.9658,0.0000,0.9652,598.7615,0.0470,0.9624,0.0000,0.9615,552.7370,0.0468
4,0.9672,0.0000,0.9666,598.3124,0.0460,0.9644,0.0000,0.9638,552.1637,0.0465
5,0.9678,0.0000,0.9672,598.0620,0.0454,0.9652,0.0102,0.9646,552.1961,0.0462
6,0.9679,0.0000,0.9674,597.8941,0.0450,0.9642,0.0102,0.9635,552.0693,0.0459
7,0.9682,0.0005,0.9677,597.7661,0.0447,0.9648,0.0102,0.9641,552.0311,0.0456
8,0.9683,0.0005,0.9678,597.6625,0.0445,0.9632,0.0102,0.9622,552.2887,0.0457
9,0.9680,0.0000,0.9675,597.5771,0.0443,0.9638,0.0102,0.9631,552.0060,0.0456
10,0.9678,0.0000,0.9673,597.5235,0.0442,0.9626,0.0102,0.9617,552.1153,0.0454
11,0.9679,0.0000,0.9674,597.4567,0.0440,0.9625,0.0000,0.9616,552.1606,0.0452
12,0.9681,0.0000,0.9676,597.4043,0.0439,0.9634,0.0102,0.9626,552.0538,0.0451
13,0.9682,0.0000,0.9676,597.3659,0.0438,0.9624,0.0102,0.9615,552.2402,0.0456
14,0.9680,0.0000,0.9675,597.3280,0.0437,0.9629,0.0102,0.9620,552.1215,0.0452
15,0.9683,0.0005,0.9678,597.2954,0.0437,0.9627,0.0102,0.9619,551.9278,0.0453
16,0.9683,0.0005,0.9678,597.2600,0.0436,0.9609,0.0102,0.9597,552.0499,0.0456
17,0.9684,0.0005,0.9679,597.2387,0.0435,0.9623,0.0102,0.9614,552.0596,0.0452
18,0.9685,0.0005,0.9680,597.1985,0.0434,0.9624,0.0102,0.9615,552.0877,0.0454
19,0.9683,0.0005,0.9678,597.1761,0.0434,0.9620,0.0102,0.9611,551.8660,0.0453
