epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.9190,0.0058,0.9000,612.0387,0.0830,0.9969,0.1633,0.9969,539.6282,0.0178
1,0.9988,0.5912,0.9988,581.2476,0.0071,0.9997,0.8265,0.9997,532.3553,0.0023
2,0.9995,0.7479,0.9995,579.0098,0.0022,0.9997,0.8265,0.9997,532.1898,0.0013
3,0.9995,0.7532,0.9995,578.7330,0.0016,0.9997,0.8265,0.9997,532.4338,0.0009
4,0.9995,0.7700,0.9995,578.5939,0.0012,0.9998,0.8776,0.9998,532.2814,0.0007
5,0.9997,0.8244,0.9997,578.5225,0.0010,0.9999,0.9694,0.9999,532.3237,0.0006
6,0.9998,0.9172,0.9998,578.4622,0.0009,1.0000,1.0000,1.0000,532.1248,0.0005
7,1.0000,0.9784,1.0000,578.4058,0.0007,1.0000,1.0000,1.0000,532.2748,0.0004
8,1.0000,0.9937,1.0000,578.3761,0.0006,1.0000,1.0000,1.0000,531.9063,0.0004
9,1.0000,0.9963,1.0000,578.3457,0.0005,1.0000,1.0000,1.0000,531.9273,0.0003
10,1.0000,0.9979,1.0000,578.2999,0.0004,1.0000,1.0000,1.0000,531.7519,0.0002
11,1.0000,0.9984,1.0000,578.2623,0.0004,1.0000,1.0000,1.0000,532.0137,0.0002
12,1.0000,0.9984,1.0000,578.2485,0.0003,1.0000,1.0000,1.0000,531.7983,0.0001
13,1.0000,0.9984,1.0000,578.2197,0.0002,1.0000,1.0000,1.0000,531.9588,0.0001
14,1.0000,0.9984,1.0000,578.2130,0.0002,1.0000,1.0000,1.0000,531.9981,0.0001
15,1.0000,0.9984,1.0000,578.2002,0.0002,1.0000,1.0000,1.0000,532.1094,0.0002
16,1.0000,0.9984,1.0000,578.1953,0.0002,1.0000,1.0000,1.0000,531.7832,0.0001
17,1.0000,0.9984,1.0000,578.1919,0.0001,1.0000,1.0000,1.0000,531.8737,0.0001
18,1.0000,0.9984,1.0000,578.1857,0.0001,1.0000,1.0000,1.0000,532.0346,0.0001
19,1.0000,0.9984,1.0000,578.1843,0.0001,1.0000,1.0000,1.0000,531.9682,0.0001
