epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8766,0.0000,0.8615,622.6161,0.1337,0.9820,0.0000,0.9817,548.9320,0.0347
1,0.9951,0.1482,0.9951,586.3301,0.0180,0.9982,0.2755,0.9982,535.5711,0.0080
2,0.9982,0.2811,0.9982,581.2213,0.0075,0.9986,0.3418,0.9986,533.6928,0.0045
3,0.9984,0.3750,0.9984,580.1126,0.0049,0.9986,0.3878,0.9986,533.5181,0.0034
4,0.9985,0.3924,0.9985,579.5514,0.0036,0.9987,0.3929,0.9987,533.0812,0.0024
5,0.9985,0.3950,0.9985,579.2663,0.0029,0.9987,0.3929,0.9987,532.8445,0.0020
6,0.9985,0.4093,0.9985,579.0935,0.0025,0.9987,0.3929,0.9987,532.6853,0.0017
7,0.9986,0.4335,0.9986,578.9733,0.0021,0.9988,0.4031,0.9988,532.6440,0.0016
8,0.9987,0.4715,0.9987,578.8784,0.0019,0.9988,0.4439,0.9988,532.3303,0.0014
9,0.9989,0.4989,0.9989,578.8096,0.0017,0.9989,0.4541,0.9989,532.3404,0.0013
10,0.9990,0.5253,0.9990,578.7452,0.0015,0.9990,0.4745,0.9990,532.1066,0.0012
11,0.9992,0.5949,0.9992,578.6874,0.0014,0.9992,0.6020,0.9992,532.0503,0.0010
12,0.9993,0.6340,0.9993,578.6240,0.0012,0.9995,0.7296,0.9995,532.3493,0.0009
13,0.9993,0.6493,0.9993,578.5618,0.0010,0.9995,0.7602,0.9995,531.9004,0.0008
14,0.9993,0.6540,0.9993,578.5226,0.0009,0.9995,0.7551,0.9995,532.1312,0.0007
15,0.9993,0.6556,0.9993,578.4803,0.0008,0.9995,0.7551,0.9995,532.5121,0.0006
16,0.9993,0.6741,0.9993,578.4480,0.0007,0.9995,0.7704,0.9995,531.9571,0.0005
17,0.9995,0.7922,0.9995,578.4124,0.0006,0.9996,0.8112,0.9996,531.9031,0.0005
18,0.9996,0.8449,0.9996,578.3837,0.0006,0.9997,0.9031,0.9997,531.9642,0.0004
19,0.9996,0.8861,0.9996,578.3648,0.0005,0.9997,0.9184,0.9997,532.3137,0.0004
