epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8307,0.0000,0.7939,633.0796,0.1338,0.8945,0.0000,0.8853,569.7726,0.0847
1,0.9242,0.0000,0.9196,609.4567,0.0702,0.9502,0.0000,0.9484,555.8337,0.0534
2,0.9506,0.0000,0.9491,602.2416,0.0549,0.9559,0.0000,0.9546,553.8029,0.0490
3,0.9546,0.0000,0.9534,600.8485,0.0516,0.9570,0.0000,0.9557,553.0589,0.0478
4,0.9569,0.0000,0.9559,600.0656,0.0498,0.9589,0.0000,0.9578,552.9179,0.0471
5,0.9588,0.0000,0.9579,599.5112,0.0483,0.9593,0.0000,0.9583,552.6686,0.0471
6,0.9606,0.0000,0.9597,599.1207,0.0476,0.9597,0.0000,0.9588,552.6406,0.0464
7,0.9605,0.0000,0.9597,598.9404,0.0474,0.9596,0.0000,0.9585,552.8083,0.0465
8,0.9608,0.0011,0.9599,598.8218,0.0472,0.9592,0.0000,0.9583,552.7981,0.0472
9,0.9607,0.0005,0.9599,598.7362,0.0470,0.9573,0.0000,0.9561,553.1379,0.0473
10,0.9610,0.0016,0.9603,598.6618,0.0469,0.9584,0.0000,0.9577,552.2230,0.0471
11,0.9617,0.0021,0.9609,598.5883,0.0467,0.9601,0.0000,0.9591,552.4609,0.0469
12,0.9625,0.0016,0.9618,598.5033,0.0465,0.9591,0.0000,0.9581,552.8774,0.0466
13,0.9630,0.0021,0.9624,598.4261,0.0463,0.9570,0.0000,0.9555,553.0270,0.0479
14,0.9634,0.0021,0.9628,598.3716,0.0461,0.9612,0.0000,0.9605,552.9064,0.0465
15,0.9636,0.0016,0.9630,598.3089,0.0460,0.9609,0.0000,0.9600,552.4837,0.0462
16,0.9639,0.0016,0.9633,598.2416,0.0458,0.9600,0.0000,0.9589,552.3737,0.0458
17,0.9642,0.0016,0.9636,598.1422,0.0456,0.9612,0.0000,0.9603,552.3002,0.0459
18,0.9644,0.0016,0.9639,598.1132,0.0456,0.9622,0.0000,0.9616,551.8944,0.0455
19,0.9642,0.0016,0.9637,598.0912,0.0456,0.9606,0.0000,0.9600,552.5748,0.0463
