epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8349,0.0000,0.8028,632.1780,0.1277,0.8944,0.0000,0.8822,571.1820,0.0845
1,0.9138,0.0000,0.9075,612.7908,0.0756,0.9393,0.0000,0.9359,559.3799,0.0593
2,0.9503,0.0000,0.9484,603.3165,0.0564,0.9563,0.0000,0.9548,554.6774,0.0509
3,0.9564,0.0000,0.9550,600.9138,0.0517,0.9567,0.0000,0.9553,553.5003,0.0488
4,0.9578,0.0000,0.9565,600.1180,0.0500,0.9577,0.0000,0.9565,553.0863,0.0478
5,0.9581,0.0000,0.9569,599.7225,0.0491,0.9577,0.0000,0.9564,552.7753,0.0472
6,0.9581,0.0000,0.9568,599.4963,0.0486,0.9576,0.0000,0.9563,552.6773,0.0470
7,0.9574,0.0000,0.9562,599.3348,0.0483,0.9566,0.0000,0.9550,552.5998,0.0468
8,0.9572,0.0000,0.9559,599.2065,0.0480,0.9570,0.0000,0.9555,552.8545,0.0468
9,0.9564,0.0000,0.9552,599.1147,0.0477,0.9567,0.0000,0.9552,552.5200,0.0464
10,0.9558,0.0000,0.9545,599.0576,0.0476,0.9549,0.0000,0.9532,552.4545,0.0465
11,0.9553,0.0000,0.9540,599.0145,0.0475,0.9538,0.0000,0.9523,552.4454,0.0463
12,0.9551,0.0000,0.9539,598.9802,0.0474,0.9539,0.0000,0.9525,552.5325,0.0463
13,0.9544,0.0000,0.9531,598.9394,0.0473,0.9548,0.0000,0.9533,552.3667,0.0460
14,0.9545,0.0000,0.9532,598.9112,0.0473,0.9538,0.0000,0.9522,552.3349,0.0460
15,0.9537,0.0000,0.9524,598.8840,0.0472,0.9531,0.0000,0.9516,552.3283,0.0460
16,0.9537,0.0000,0.9525,598.8601,0.0471,0.9521,0.0000,0.9508,552.1354,0.0461
17,0.9529,0.0000,0.9517,598.8499,0.0471,0.9520,0.0000,0.9508,552.1462,0.0461
18,0.9528,0.0000,0.9515,598.8286,0.0470,0.9528,0.0000,0.9512,552.3823,0.0458
19,0.9529,0.0000,0.9516,598.8062,0.0470,0.9518,0.0000,0.9500,552.3020,0.0459
