epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8629,0.0000,0.8351,626.5187,0.1088,0.9036,0.0000,0.8955,567.3968,0.0797
1,0.9620,0.0058,0.9607,598.4013,0.0452,0.9876,0.0306,0.9875,544.6517,0.0273
2,0.9977,0.6086,0.9977,583.2131,0.0115,0.9999,0.9694,0.9999,534.3281,0.0053
3,0.9999,0.9836,0.9999,578.9981,0.0021,1.0000,0.9898,1.0000,532.5192,0.0014
4,0.9999,0.9847,0.9999,578.5925,0.0012,1.0000,0.9898,1.0000,532.4208,0.0010
5,0.9999,0.9852,0.9999,578.4908,0.0009,1.0000,0.9898,1.0000,532.3188,0.0008
6,0.9999,0.9852,0.9999,578.4329,0.0007,1.0000,0.9898,1.0000,532.1367,0.0007
7,0.9999,0.9858,0.9999,578.3892,0.0006,1.0000,0.9898,1.0000,532.0249,0.0006
8,0.9999,0.9858,0.9999,578.3574,0.0005,1.0000,0.9898,1.0000,532.2263,0.0005
9,1.0000,0.9863,1.0000,578.3415,0.0005,1.0000,0.9898,1.0000,532.0425,0.0005
10,1.0000,0.9884,1.0000,578.3218,0.0004,1.0000,0.9898,1.0000,532.1737,0.0004
11,1.0000,0.9889,1.0000,578.3099,0.0004,1.0000,0.9898,1.0000,532.0724,0.0004
12,1.0000,0.9895,1.0000,578.2999,0.0004,1.0000,0.9898,1.0000,532.0057,0.0004
13,1.0000,0.9905,1.0000,578.2899,0.0004,1.0000,0.9898,1.0000,532.0714,0.0003
14,1.0000,0.9916,1.0000,578.2813,0.0003,1.0000,0.9949,1.0000,532.0998,0.0003
15,1.0000,0.9926,1.0000,578.2761,0.0003,1.0000,0.9949,1.0000,532.0657,0.0003
16,1.0000,0.9931,1.0000,578.2682,0.0003,1.0000,0.9949,1.0000,532.0525,0.0003
17,1.0000,0.9947,1.0000,578.2630,0.0003,1.0000,0.9949,1.0000,532.0209,0.0003
18,1.0000,0.9953,1.0000,578.2583,0.0003,1.0000,0.9949,1.0000,532.0540,0.0003
19,1.0000,0.9958,1.0000,578.2496,0.0003,1.0000,0.9949,1.0000,532.0179,0.0002
