epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7979,0.0000,0.7128,645.5680,0.1561,0.8142,0.0000,0.7402,593.1800,0.1372
1,0.8102,0.0000,0.7511,640.2530,0.1388,0.8187,0.0000,0.7613,591.1927,0.1330
2,0.8265,0.0000,0.7854,635.8831,0.1289,0.8241,0.0000,0.7707,590.1144,0.1305
3,0.8386,0.0000,0.8065,632.3930,0.1211,0.8281,0.0000,0.7784,588.7868,0.1268
4,0.8480,0.0000,0.8216,629.7034,0.1150,0.8300,0.0000,0.7936,586.9644,0.1254
5,0.8560,0.0000,0.8341,627.3686,0.1098,0.8327,0.0000,0.7970,586.2665,0.1240
6,0.8615,0.0000,0.8425,625.5671,0.1060,0.8334,0.0000,0.7885,587.2973,0.1226
7,0.8663,0.0000,0.8494,623.9473,0.1024,0.8298,0.0000,0.8001,585.9317,0.1250
8,0.8705,0.0000,0.8554,622.6046,0.0994,0.8393,0.0000,0.8067,584.7051,0.1192
9,0.8746,0.0000,0.8607,621.3994,0.0968,0.8402,0.0000,0.8060,584.8160,0.1184
10,0.8780,0.0000,0.8651,620.4589,0.0946,0.8400,0.0000,0.8098,584.1467,0.1187
11,0.8809,0.0000,0.8690,619.4854,0.0926,0.8424,0.0000,0.8145,583.5696,0.1186
12,0.8837,0.0000,0.8725,618.7000,0.0908,0.8405,0.0000,0.8151,583.0850,0.1190
13,0.8861,0.0000,0.8754,617.9865,0.0891,0.8442,0.0000,0.8182,582.6563,0.1161
14,0.8886,0.0000,0.8786,617.2817,0.0875,0.8440,0.0000,0.8191,582.3781,0.1163
15,0.8902,0.0000,0.8806,616.6829,0.0861,0.8440,0.0000,0.8220,581.3788,0.1168
16,0.8920,0.0000,0.8827,616.1430,0.0850,0.8433,0.0000,0.8166,582.8391,0.1165
17,0.8939,0.0000,0.8850,615.6027,0.0837,0.8460,0.0000,0.8207,582.1517,0.1148
18,0.8959,0.0000,0.8875,614.9950,0.0823,0.8448,0.0000,0.8222,581.6060,0.1164
19,0.8974,0.0000,0.8893,614.4386,0.0811,0.8465,0.0000,0.8218,581.9505,0.1148
