epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8259,0.0000,0.7802,635.4309,0.1317,0.8745,0.0000,0.8530,574.0915,0.0926
1,0.8985,0.0000,0.8883,615.4867,0.0826,0.9210,0.0000,0.9153,563.0344,0.0683
2,0.9303,0.0000,0.9266,607.3022,0.0649,0.9437,0.0000,0.9413,556.4111,0.0550
3,0.9439,0.0000,0.9417,602.3376,0.0542,0.9476,0.0000,0.9454,554.0304,0.0485
4,0.9473,0.0000,0.9458,599.9903,0.0491,0.9499,0.0000,0.9489,552.7711,0.0456
5,0.9537,0.0000,0.9527,598.9099,0.0470,0.9566,0.0000,0.9557,551.7428,0.0443
6,0.9614,0.0000,0.9606,598.0139,0.0450,0.9661,0.0000,0.9652,550.8948,0.0419
7,0.9712,0.0011,0.9707,596.0165,0.0404,0.9757,0.0000,0.9753,547.6895,0.0361
8,0.9829,0.0095,0.9827,592.3337,0.0323,0.9877,0.0663,0.9876,543.5451,0.0257
9,0.9908,0.0438,0.9908,588.9929,0.0249,0.9914,0.1020,0.9914,541.1247,0.0206
10,0.9940,0.1255,0.9940,586.8153,0.0200,0.9957,0.3418,0.9957,538.2048,0.0140
11,0.9975,0.4473,0.9975,583.7753,0.0127,0.9975,0.5255,0.9975,535.6243,0.0091
12,0.9986,0.6171,0.9986,582.2064,0.0093,0.9983,0.5459,0.9983,534.2416,0.0063
13,0.9988,0.6661,0.9988,581.3852,0.0077,0.9989,0.6071,0.9989,534.1679,0.0053
14,0.9990,0.7025,0.9990,580.9082,0.0066,0.9987,0.6684,0.9987,533.4855,0.0042
15,0.9991,0.7326,0.9991,580.6407,0.0061,0.9993,0.7347,0.9993,533.3222,0.0031
16,0.9993,0.7869,0.9993,580.5017,0.0058,0.9995,0.8469,0.9995,533.1643,0.0027
17,0.9994,0.8075,0.9994,580.3085,0.0055,0.9996,0.8827,0.9996,533.2755,0.0025
18,0.9995,0.8360,0.9995,580.2585,0.0052,0.9996,0.8827,0.9996,533.0605,0.0025
19,0.9995,0.8455,0.9995,580.1620,0.0050,0.9996,0.8571,0.9996,533.7307,0.0030
