epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7831,0.0000,0.7065,650.5358,0.1838,0.8122,0.0000,0.7292,599.2402,0.1540
1,0.7991,0.0000,0.7182,647.1168,0.1584,0.8125,0.0000,0.7305,597.2315,0.1488
2,0.8017,0.0000,0.7272,644.9024,0.1530,0.8141,0.0000,0.7371,595.6987,0.1450
3,0.8057,0.0000,0.7395,643.0519,0.1487,0.8139,0.0000,0.7385,595.0598,0.1438
4,0.8094,0.0000,0.7491,641.7534,0.1458,0.8149,0.0000,0.7435,594.2902,0.1421
5,0.8127,0.0000,0.7579,640.4954,0.1432,0.8157,0.0000,0.7500,593.6516,0.1418
6,0.8164,0.0000,0.7671,639.2057,0.1403,0.8183,0.0000,0.7561,593.0170,0.1398
7,0.8192,0.0000,0.7727,638.3698,0.1384,0.8192,0.0000,0.7587,592.8096,0.1391
8,0.8215,0.0000,0.7773,637.5347,0.1365,0.8197,0.0000,0.7599,592.5378,0.1385
9,0.8228,0.0000,0.7796,637.0366,0.1354,0.8201,0.0000,0.7595,592.2476,0.1379
10,0.8244,0.0000,0.7820,636.5637,0.1343,0.8198,0.0000,0.7594,592.3166,0.1378
11,0.8251,0.0000,0.7836,636.1877,0.1334,0.8205,0.0000,0.7598,592.0080,0.1376
12,0.8265,0.0000,0.7859,635.8020,0.1326,0.8202,0.0000,0.7652,591.5258,0.1371
13,0.8281,0.0000,0.7886,635.3729,0.1316,0.8203,0.0000,0.7648,591.6693,0.1378
14,0.8296,0.0000,0.7912,635.0534,0.1309,0.8208,0.0000,0.7670,591.3625,0.1372
15,0.8308,0.0000,0.7930,634.7423,0.1303,0.8216,0.0000,0.7677,591.4089,0.1369
16,0.8312,0.0000,0.7941,634.5106,0.1297,0.8225,0.0000,0.7703,591.0638,0.1363
17,0.8324,0.0000,0.7958,634.2818,0.1292,0.8211,0.0000,0.7679,591.2114,0.1373
18,0.8331,0.0000,0.7969,634.0403,0.1288,0.8239,0.0000,0.7714,590.8459,0.1353
19,0.8335,0.0000,0.7980,633.8717,0.1283,0.8235,0.0000,0.7706,590.8128,0.1355
