epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8292,0.0000,0.7848,634.0097,0.1333,0.8914,0.0000,0.8818,569.5122,0.0837
1,0.9223,0.0000,0.9182,609.1084,0.0685,0.9605,0.0000,0.9599,552.3322,0.0453
2,0.9667,0.0000,0.9661,595.9141,0.0395,0.9805,0.0000,0.9803,545.3413,0.0271
3,0.9852,0.0032,0.9851,589.2128,0.0238,0.9915,0.0102,0.9915,540.4014,0.0163
4,0.9929,0.0823,0.9929,585.7451,0.0169,0.9977,0.3163,0.9977,538.3269,0.0127
5,0.9977,0.3776,0.9977,583.8734,0.0129,0.9989,0.5867,0.9989,536.1694,0.0095
6,0.9987,0.5839,0.9987,582.8514,0.0105,0.9995,0.7959,0.9995,536.0437,0.0075
7,0.9991,0.7046,0.9991,582.0062,0.0084,0.9994,0.8265,0.9994,535.9024,0.0069
8,0.9993,0.7458,0.9993,581.3694,0.0071,0.9996,0.8673,0.9996,534.3540,0.0048
9,0.9995,0.8027,0.9995,580.9349,0.0061,0.9999,0.9439,0.9999,534.5003,0.0042
10,0.9995,0.8228,0.9995,580.7196,0.0056,0.9997,0.8980,0.9997,534.5286,0.0041
11,0.9996,0.8455,0.9996,580.4557,0.0051,0.9998,0.9541,0.9998,534.0081,0.0035
12,0.9997,0.8866,0.9997,580.1897,0.0045,0.9998,0.9286,0.9998,533.0986,0.0031
13,0.9998,0.9161,0.9998,580.0610,0.0042,0.9998,0.9439,0.9998,533.1935,0.0029
14,0.9998,0.9056,0.9998,579.9735,0.0041,0.9998,0.9439,0.9998,533.3710,0.0030
15,0.9998,0.9330,0.9998,579.8719,0.0039,0.9999,0.9796,0.9999,533.2644,0.0027
16,0.9998,0.9446,0.9998,579.7460,0.0036,0.9999,0.9745,0.9999,533.1317,0.0024
17,0.9998,0.9362,0.9998,579.7624,0.0036,1.0000,0.9898,1.0000,533.2832,0.0023
18,0.9999,0.9509,0.9999,579.6751,0.0035,1.0000,0.9847,1.0000,533.1777,0.0028
19,0.9999,0.9615,0.9999,579.5802,0.0032,0.9999,0.9847,0.9999,533.1547,0.0021
