epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7969,0.0000,0.7096,646.8531,0.1673,0.8138,0.0000,0.7341,594.2220,0.1395
1,0.8037,0.0000,0.7349,642.1192,0.1431,0.8160,0.0000,0.7548,592.1937,0.1352
2,0.8157,0.0000,0.7677,638.5684,0.1352,0.8221,0.0000,0.7689,590.7185,0.1325
3,0.8285,0.0000,0.7914,635.5633,0.1284,0.8263,0.0000,0.7806,589.3718,0.1303
4,0.8377,0.0000,0.8070,633.1410,0.1231,0.8276,0.0000,0.7871,588.5140,0.1293
5,0.8437,0.0000,0.8167,631.2443,0.1190,0.8314,0.0000,0.7895,588.4452,0.1286
6,0.8489,0.0000,0.8246,629.7841,0.1156,0.8296,0.0000,0.7898,588.0289,0.1282
7,0.8531,0.0000,0.8310,628.4851,0.1128,0.8317,0.0000,0.7952,587.0189,0.1271
8,0.8565,0.0000,0.8358,627.4707,0.1105,0.8320,0.0000,0.7951,586.9791,0.1257
9,0.8598,0.0000,0.8403,626.4731,0.1082,0.8309,0.0000,0.7964,586.6109,0.1257
10,0.8624,0.0000,0.8441,625.6347,0.1064,0.8349,0.0000,0.8027,585.5560,0.1243
11,0.8648,0.0000,0.8473,624.9766,0.1049,0.8365,0.0000,0.8033,586.1236,0.1236
12,0.8663,0.0000,0.8494,624.4322,0.1038,0.8381,0.0000,0.8067,585.5411,0.1227
13,0.8684,0.0000,0.8521,623.8218,0.1024,0.8385,0.0000,0.8055,585.7322,0.1233
14,0.8697,0.0000,0.8541,623.3044,0.1013,0.8397,0.0000,0.8100,585.0967,0.1227
15,0.8709,0.0000,0.8556,622.9671,0.1005,0.8387,0.0000,0.8075,585.2027,0.1225
16,0.8719,0.0000,0.8570,622.5893,0.0997,0.8370,0.0000,0.8074,584.9011,0.1235
17,0.8727,0.0000,0.8580,622.3718,0.0992,0.8407,0.0000,0.8107,584.7658,0.1218
18,0.8736,0.0000,0.8593,621.9699,0.0984,0.8384,0.0000,0.8088,584.7025,0.1223
19,0.8743,0.0000,0.8603,621.7294,0.0979,0.8414,0.0000,0.8129,584.3363,0.1215
