epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7659,0.0000,0.7010,649.7565,0.2015,0.8121,0.0000,0.7285,594.6938,0.1403
1,0.8001,0.0000,0.7262,642.7539,0.1464,0.8191,0.0000,0.7663,589.5802,0.1288
2,0.8160,0.0000,0.7752,636.7419,0.1323,0.8304,0.0000,0.7941,586.2483,0.1214
3,0.8282,0.0000,0.7994,633.2618,0.1243,0.8394,0.0000,0.8111,583.4287,0.1153
4,0.8368,0.0000,0.8102,629.8582,0.1166,0.8477,0.0000,0.8219,580.2327,0.1078
5,0.8469,0.0000,0.8251,626.3498,0.1087,0.8579,0.0000,0.8362,577.8749,0.1019
6,0.8582,0.0000,0.8409,623.1278,0.1013,0.8668,0.0000,0.8499,574.2325,0.0945
7,0.8764,0.0000,0.8643,617.3819,0.0882,0.8837,0.0000,0.8736,567.7281,0.0824
8,0.9009,0.0000,0.8955,609.4086,0.0698,0.9052,0.0000,0.9016,561.7525,0.0664
9,0.9190,0.0000,0.9165,605.0169,0.0598,0.9056,0.0000,0.9025,560.3609,0.0665
10,0.9337,0.0000,0.9321,601.6968,0.0521,0.9330,0.0000,0.9314,555.4176,0.0513
11,0.9475,0.0000,0.9464,598.3302,0.0440,0.9489,0.0000,0.9478,552.1283,0.0411
12,0.9564,0.0000,0.9556,595.7526,0.0382,0.9531,0.0000,0.9522,550.6492,0.0385
13,0.9616,0.0000,0.9611,594.0910,0.0346,0.9663,0.0000,0.9657,547.0337,0.0310
14,0.9656,0.0000,0.9651,592.7791,0.0317,0.9602,0.0000,0.9594,547.9644,0.0338
15,0.9687,0.0000,0.9682,591.7412,0.0295,0.9602,0.0000,0.9594,548.1635,0.0329
16,0.9700,0.0005,0.9696,591.3539,0.0286,0.9617,0.0000,0.9610,547.1566,0.0327
17,0.9724,0.0000,0.9720,590.3915,0.0265,0.9665,0.0000,0.9660,545.3706,0.0289
18,0.9731,0.0000,0.9728,590.0811,0.0259,0.9715,0.0000,0.9711,544.7680,0.0253
19,0.9751,0.0000,0.9748,589.3392,0.0243,0.9517,0.0000,0.9508,548.8643,0.0375
