epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7826,0.0000,0.7039,651.7949,0.1877,0.8117,0.0000,0.7279,599.6854,0.1545
1,0.7963,0.0000,0.7065,648.5254,0.1608,0.8121,0.0000,0.7280,596.2149,0.1436
2,0.7990,0.0000,0.7194,644.2594,0.1495,0.8187,0.0000,0.7540,591.9013,0.1334
3,0.8066,0.0000,0.7462,640.8165,0.1411,0.8262,0.0000,0.7762,589.2838,0.1273
4,0.8159,0.0000,0.7702,637.9131,0.1344,0.8361,0.0000,0.7963,586.3443,0.1207
5,0.8296,0.0000,0.7882,634.9357,0.1273,0.8512,0.0000,0.8135,583.5754,0.1138
6,0.8428,0.0000,0.8040,632.1274,0.1206,0.8606,0.0000,0.8259,581.0641,0.1079
7,0.8497,0.0000,0.8135,630.1541,0.1161,0.8641,0.0000,0.8311,579.6342,0.1047
8,0.8515,0.0000,0.8158,629.2862,0.1142,0.8645,0.0000,0.8316,579.1071,0.1035
9,0.8520,0.0000,0.8166,628.8683,0.1132,0.8637,0.0000,0.8305,579.1337,0.1035
10,0.8520,0.0000,0.8166,628.5575,0.1126,0.8643,0.0000,0.8315,578.4579,0.1027
11,0.8519,0.0000,0.8166,628.2562,0.1119,0.8643,0.0000,0.8316,578.0804,0.1018
12,0.8524,0.0000,0.8202,626.6437,0.1083,0.8670,0.0000,0.8394,576.0265,0.0975
13,0.8558,0.0000,0.8273,625.7399,0.1063,0.8704,0.0000,0.8438,576.0981,0.0977
14,0.8577,0.0000,0.8303,625.4518,0.1056,0.8716,0.0000,0.8458,576.1762,0.0983
15,0.8589,0.0000,0.8319,625.3853,0.1053,0.8723,0.0000,0.8473,575.5089,0.0962
16,0.8607,0.0000,0.8345,624.9782,0.1043,0.8728,0.0000,0.8478,576.0704,0.1005
17,0.8610,0.0000,0.8350,624.8702,0.1041,0.8748,0.0000,0.8512,574.5976,0.0948
18,0.8625,0.0000,0.8373,624.4830,0.1030,0.8750,0.0000,0.8515,574.3337,0.0937
19,0.8654,0.0000,0.8438,623.6231,0.1008,0.8859,0.0000,0.8674,573.7623,0.0917
