epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.8402,0.0000,0.8041,0.2043,0.9120,0.0000,0.9084,0.0800
1,0.9510,0.0007,0.9501,0.0557,0.9932,0.0197,0.9932,0.0224
2,0.9970,0.3569,0.9970,0.0127,0.9995,0.7669,0.9995,0.0047
3,0.9988,0.6558,0.9988,0.0055,0.9997,0.8483,0.9997,0.0019
4,0.9993,0.7578,0.9993,0.0034,0.9997,0.8848,0.9997,0.0011
5,0.9995,0.8144,0.9995,0.0027,0.9998,0.9157,0.9998,0.0008
6,0.9997,0.8499,0.9997,0.0022,0.9999,0.9326,0.9999,0.0006
7,0.9998,0.8945,0.9998,0.0019,0.9999,0.9354,0.9999,0.0005
8,0.9998,0.9193,0.9998,0.0017,0.9998,0.9185,0.9998,0.0005
9,0.9998,0.9256,0.9998,0.0014,0.9999,0.9522,0.9999,0.0003
10,0.9999,0.9377,0.9999,0.0013,0.9999,0.9551,0.9999,0.0003
11,0.9999,0.9525,0.9999,0.0012,0.9999,0.9663,0.9999,0.0002
12,0.9999,0.9660,0.9999,0.0012,0.9999,0.9663,0.9999,0.0002
13,0.9999,0.9773,0.9999,0.0012,1.0000,0.9803,1.0000,0.0002
14,0.9999,0.9745,0.9999,0.0010,1.0000,0.9747,1.0000,0.0002
15,1.0000,0.9802,1.0000,0.0010,1.0000,0.9747,1.0000,0.0001
16,1.0000,0.9844,1.0000,0.0009,1.0000,0.9775,1.0000,0.0002
17,1.0000,0.9858,1.0000,0.0009,1.0000,0.9831,1.0000,0.0001
18,1.0000,0.9894,1.0000,0.0009,1.0000,0.9916,1.0000,0.0001
19,1.0000,0.9901,1.0000,0.0008,1.0000,0.9888,1.0000,0.0002
