epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7870,0.0000,0.7091,649.3254,0.1749,0.8112,0.0000,0.7329,597.2842,0.1493
1,0.8006,0.0000,0.7251,644.8034,0.1523,0.8141,0.0000,0.7427,594.3727,0.1418
2,0.8058,0.0000,0.7412,642.1056,0.1461,0.8150,0.0000,0.7540,592.9854,0.1404
3,0.8116,0.0000,0.7561,639.9997,0.1414,0.8183,0.0000,0.7621,592.2285,0.1386
4,0.8174,0.0000,0.7679,638.6153,0.1383,0.8176,0.0000,0.7631,591.8920,0.1382
5,0.8204,0.0000,0.7738,637.6152,0.1361,0.8175,0.0000,0.7602,591.9542,0.1377
6,0.8225,0.0000,0.7783,636.9322,0.1345,0.8193,0.0000,0.7623,591.7345,0.1361
7,0.8243,0.0000,0.7819,636.3889,0.1332,0.8205,0.0000,0.7676,591.1531,0.1359
8,0.8257,0.0000,0.7848,635.9058,0.1320,0.8214,0.0000,0.7690,590.9694,0.1350
9,0.8267,0.0000,0.7869,635.5209,0.1312,0.8211,0.0000,0.7687,591.1246,0.1354
10,0.8276,0.0000,0.7886,635.1650,0.1303,0.8185,0.0000,0.7669,591.0710,0.1359
11,0.8286,0.0000,0.7909,634.7036,0.1292,0.8223,0.0000,0.7715,590.5916,0.1337
12,0.8299,0.0000,0.7933,634.3318,0.1283,0.8214,0.0000,0.7691,590.7324,0.1341
13,0.8305,0.0000,0.7946,634.0228,0.1277,0.8220,0.0000,0.7722,590.3716,0.1339
14,0.8311,0.0000,0.7954,633.7637,0.1270,0.8210,0.0000,0.7709,590.3042,0.1337
15,0.8319,0.0000,0.7967,633.6354,0.1268,0.8237,0.0000,0.7753,589.9883,0.1328
16,0.8328,0.0000,0.7984,633.3674,0.1261,0.8214,0.0000,0.7739,589.9379,0.1336
17,0.8336,0.0000,0.8000,633.2140,0.1259,0.8235,0.0000,0.7740,590.0123,0.1331
18,0.8345,0.0000,0.8012,633.0062,0.1253,0.8207,0.0000,0.7735,590.0588,0.1341
19,0.8346,0.0000,0.8016,632.8569,0.1250,0.8233,0.0000,0.7738,590.1178,0.1332
