epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8086,0.0000,0.7448,641.7049,0.1436,0.8230,0.0000,0.7675,591.3158,0.1334
1,0.8351,0.0000,0.8025,633.1072,0.1228,0.8298,0.0000,0.7851,588.6314,0.1274
2,0.8551,0.0000,0.8336,627.9529,0.1115,0.8380,0.0000,0.8016,586.6518,0.1237
3,0.8674,0.0000,0.8508,624.4163,0.1036,0.8414,0.0000,0.8113,584.6701,0.1209
4,0.8760,0.0000,0.8624,621.8920,0.0981,0.8458,0.0000,0.8184,583.2591,0.1173
5,0.8823,0.0000,0.8706,620.0631,0.0940,0.8480,0.0000,0.8200,583.0519,0.1162
6,0.8865,0.0000,0.8759,618.6562,0.0909,0.8506,0.0000,0.8249,582.1651,0.1151
7,0.8903,0.0000,0.8808,617.5225,0.0884,0.8519,0.0000,0.8273,581.5311,0.1138
8,0.8932,0.0000,0.8842,616.6370,0.0864,0.8547,0.0000,0.8325,580.6371,0.1124
9,0.8957,0.0000,0.8873,615.8423,0.0846,0.8557,0.0000,0.8331,580.4398,0.1119
10,0.8976,0.0000,0.8896,615.1612,0.0832,0.8569,0.0000,0.8356,579.7576,0.1114
11,0.8994,0.0000,0.8918,614.6302,0.0819,0.8553,0.0000,0.8338,580.1233,0.1115
12,0.9012,0.0000,0.8939,614.0841,0.0808,0.8569,0.0000,0.8381,579.3137,0.1108
13,0.9023,0.0000,0.8954,613.6979,0.0798,0.8581,0.0000,0.8384,579.0822,0.1101
14,0.9037,0.0000,0.8970,613.2125,0.0789,0.8578,0.0000,0.8367,579.8456,0.1107
15,0.9054,0.0000,0.8990,612.8451,0.0780,0.8587,0.0000,0.8390,578.8713,0.1100
16,0.9061,0.0000,0.8998,612.4856,0.0772,0.8601,0.0000,0.8405,578.9518,0.1098
17,0.9076,0.0000,0.9016,612.1608,0.0765,0.8593,0.0000,0.8410,578.5703,0.1093
18,0.9086,0.0000,0.9027,611.8374,0.0758,0.8593,0.0000,0.8400,578.6328,0.1094
19,0.9096,0.0000,0.9040,611.5337,0.0751,0.8588,0.0000,0.8400,578.5439,0.1089
