epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8142,0.0000,0.7549,638.9596,0.1530,0.8643,0.0000,0.8396,577.0430,0.0976
1,0.8880,0.0000,0.8782,618.3220,0.0888,0.9149,0.0000,0.9113,564.7933,0.0736
2,0.9164,0.0000,0.9129,611.8441,0.0758,0.9318,0.0000,0.9296,561.3361,0.0656
3,0.9330,0.0000,0.9310,607.6243,0.0663,0.9423,0.0000,0.9409,558.4402,0.0598
4,0.9446,0.0000,0.9434,605.0357,0.0606,0.9490,0.0000,0.9474,557.3852,0.0555
5,0.9539,0.0000,0.9530,602.9867,0.0556,0.9587,0.0000,0.9579,554.4729,0.0510
6,0.9645,0.0000,0.9640,600.3641,0.0496,0.9662,0.0000,0.9658,552.3954,0.0465
7,0.9709,0.0005,0.9706,598.1770,0.0448,0.9714,0.0000,0.9711,550.8567,0.0432
8,0.9732,0.0005,0.9729,596.7603,0.0419,0.9699,0.0000,0.9695,550.5727,0.0409
9,0.9749,0.0005,0.9747,595.8525,0.0399,0.9724,0.0000,0.9721,549.6006,0.0394
10,0.9761,0.0005,0.9759,595.1691,0.0384,0.9746,0.0000,0.9743,549.3675,0.0389
11,0.9776,0.0005,0.9774,594.6286,0.0372,0.9746,0.0000,0.9744,548.9765,0.0380
12,0.9787,0.0011,0.9786,594.1393,0.0361,0.9762,0.0000,0.9760,548.2997,0.0369
13,0.9800,0.0016,0.9798,593.6766,0.0350,0.9777,0.0000,0.9775,548.1853,0.0361
14,0.9807,0.0026,0.9805,593.2933,0.0342,0.9777,0.0000,0.9775,547.7253,0.0353
15,0.9814,0.0011,0.9813,592.8925,0.0333,0.9781,0.0051,0.9778,547.8053,0.0351
16,0.9820,0.0011,0.9818,592.5292,0.0325,0.9796,0.0000,0.9794,546.7076,0.0340
17,0.9825,0.0005,0.9824,592.1448,0.0316,0.9802,0.0051,0.9800,546.3487,0.0329
18,0.9829,0.0005,0.9828,591.7929,0.0308,0.9811,0.0000,0.9809,545.9748,0.0318
19,0.9834,0.0005,0.9833,591.4545,0.0301,0.9809,0.0000,0.9808,545.6696,0.0315
