epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8096,0.0000,0.7477,641.9783,0.1447,0.8216,0.0000,0.7670,591.2081,0.1329
1,0.8392,0.0000,0.8090,632.5822,0.1216,0.8334,0.0000,0.7895,587.7206,0.1251
2,0.8616,0.0000,0.8432,626.1100,0.1074,0.8426,0.0000,0.8124,584.4458,0.1198
3,0.8750,0.0000,0.8616,622.0612,0.0985,0.8460,0.0000,0.8177,583.3723,0.1178
4,0.8839,0.0000,0.8727,619.4314,0.0926,0.8496,0.0000,0.8243,582.5135,0.1151
5,0.8903,0.0000,0.8809,617.4269,0.0883,0.8511,0.0000,0.8279,581.6522,0.1133
6,0.8949,0.0000,0.8864,616.0071,0.0850,0.8524,0.0000,0.8299,581.4795,0.1135
7,0.8986,0.0000,0.8909,614.7530,0.0823,0.8540,0.0000,0.8322,580.7231,0.1121
8,0.9015,0.0000,0.8944,613.7557,0.0801,0.8566,0.0000,0.8360,580.4893,0.1110
9,0.9039,0.0000,0.8973,612.9849,0.0783,0.8552,0.0000,0.8352,580.0403,0.1109
10,0.9061,0.0000,0.8998,612.3125,0.0768,0.8572,0.0000,0.8375,579.7057,0.1104
11,0.9082,0.0000,0.9023,611.6926,0.0755,0.8574,0.0000,0.8367,579.7164,0.1101
12,0.9100,0.0000,0.9044,611.0760,0.0741,0.8593,0.0000,0.8396,579.6069,0.1085
13,0.9115,0.0000,0.9061,610.6881,0.0732,0.8588,0.0000,0.8403,578.9505,0.1088
14,0.9129,0.0000,0.9078,610.2483,0.0721,0.8605,0.0000,0.8426,578.7849,0.1081
15,0.9142,0.0000,0.9092,609.8463,0.0714,0.8603,0.0000,0.8430,578.4006,0.1081
16,0.9155,0.0000,0.9107,609.4987,0.0705,0.8602,0.0000,0.8427,578.4995,0.1078
17,0.9164,0.0000,0.9117,609.2194,0.0699,0.8608,0.0000,0.8437,578.1650,0.1076
18,0.9176,0.0005,0.9130,608.9550,0.0693,0.8605,0.0000,0.8443,577.9244,0.1074
19,0.9182,0.0000,0.9138,608.7055,0.0688,0.8610,0.0000,0.8437,578.1100,0.1074
