epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8863,0.0000,0.8657,620.4145,0.0948,0.9569,0.0000,0.9550,554.9381,0.0502
1,0.9736,0.0000,0.9729,592.5274,0.0321,0.9768,0.0000,0.9762,543.1469,0.0250
2,0.9909,0.3861,0.9907,584.2045,0.0134,1.0000,1.0000,1.0000,533.0362,0.0021
3,1.0000,0.9963,1.0000,578.7025,0.0015,1.0000,1.0000,1.0000,532.2479,0.0010
4,1.0000,0.9963,1.0000,578.4866,0.0009,1.0000,1.0000,1.0000,532.0954,0.0008
5,1.0000,0.9958,1.0000,578.4029,0.0007,1.0000,1.0000,1.0000,532.0724,0.0005
6,1.0000,0.9963,1.0000,578.3547,0.0005,1.0000,1.0000,1.0000,532.0817,0.0005
7,1.0000,0.9963,1.0000,578.3225,0.0004,1.0000,1.0000,1.0000,532.0788,0.0004
8,1.0000,0.9968,1.0000,578.2996,0.0004,1.0000,1.0000,1.0000,532.0805,0.0004
9,1.0000,0.9968,1.0000,578.2832,0.0003,1.0000,1.0000,1.0000,532.0902,0.0003
10,1.0000,0.9968,1.0000,578.2725,0.0003,1.0000,1.0000,1.0000,532.1518,0.0003
11,1.0000,0.9968,1.0000,578.2633,0.0003,1.0000,1.0000,1.0000,532.0103,0.0003
12,1.0000,0.9968,1.0000,578.2547,0.0003,1.0000,1.0000,1.0000,532.1748,0.0003
13,1.0000,0.9979,1.0000,578.2480,0.0003,1.0000,1.0000,1.0000,532.0260,0.0002
14,1.0000,0.9979,1.0000,578.2401,0.0002,1.0000,1.0000,1.0000,532.0078,0.0002
15,1.0000,0.9979,1.0000,578.2340,0.0002,1.0000,1.0000,1.0000,531.9452,0.0002
16,1.0000,0.9979,1.0000,578.2263,0.0002,1.0000,1.0000,1.0000,532.0759,0.0002
17,1.0000,0.9979,1.0000,578.2192,0.0002,1.0000,1.0000,1.0000,531.9608,0.0002
18,1.0000,0.9979,1.0000,578.2125,0.0002,1.0000,1.0000,1.0000,532.0808,0.0002
19,1.0000,0.9979,1.0000,578.2062,0.0001,1.0000,1.0000,1.0000,531.9771,0.0001
