epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7905,0.0000,0.7334,645.2085,0.1681,0.8172,0.0000,0.7548,593.7257,0.1437
1,0.8265,0.0000,0.7906,635.7149,0.1349,0.8255,0.0000,0.7813,589.5337,0.1363
2,0.8422,0.0000,0.8177,630.9216,0.1247,0.8315,0.0000,0.7953,587.5365,0.1325
3,0.8526,0.0000,0.8329,627.7223,0.1173,0.8353,0.0000,0.8050,586.1685,0.1306
4,0.8595,0.0000,0.8426,625.5223,0.1122,0.8367,0.0000,0.8089,585.0509,0.1286
5,0.8649,0.0000,0.8497,623.9537,0.1087,0.8376,0.0000,0.8091,584.8764,0.1282
6,0.8687,0.0000,0.8548,622.7776,0.1060,0.8398,0.0000,0.8126,584.2910,0.1271
7,0.8721,0.0000,0.8590,621.8140,0.1039,0.8412,0.0000,0.8164,583.6707,0.1268
8,0.8746,0.0000,0.8622,621.1179,0.1023,0.8409,0.0000,0.8171,583.0507,0.1261
9,0.8766,0.0000,0.8647,620.4488,0.1009,0.8409,0.0000,0.8176,583.2678,0.1271
10,0.8784,0.0000,0.8668,619.8519,0.0995,0.8421,0.0000,0.8193,582.6007,0.1261
11,0.8803,0.0000,0.8691,619.3599,0.0984,0.8406,0.0000,0.8173,582.8483,0.1267
12,0.8821,0.0000,0.8714,618.8355,0.0972,0.8421,0.0000,0.8203,582.2552,0.1254
13,0.8834,0.0000,0.8730,618.4228,0.0962,0.8412,0.0000,0.8193,582.2607,0.1266
14,0.8847,0.0000,0.8746,618.0300,0.0954,0.8415,0.0000,0.8193,582.3939,0.1255
15,0.8861,0.0000,0.8764,617.6371,0.0945,0.8426,0.0000,0.8208,582.1408,0.1251
16,0.8867,0.0000,0.8771,617.3633,0.0939,0.8435,0.0000,0.8206,582.1260,0.1254
17,0.8879,0.0000,0.8784,617.1021,0.0933,0.8425,0.0000,0.8219,581.9093,0.1256
18,0.8893,0.0000,0.8802,616.6846,0.0924,0.8418,0.0000,0.8211,581.8568,0.1262
19,0.8901,0.0000,0.8810,616.4682,0.0918,0.8426,0.0000,0.8222,581.6622,0.1258
