epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7867,0.0000,0.7049,650.1148,0.1786,0.8120,0.0000,0.7283,596.3897,0.1459
1,0.7972,0.0000,0.7098,645.8960,0.1540,0.8121,0.0000,0.7304,595.1523,0.1428
2,0.7991,0.0000,0.7178,644.4029,0.1507,0.8117,0.0000,0.7375,594.4544,0.1420
3,0.8019,0.0000,0.7297,643.0883,0.1478,0.8130,0.0000,0.7417,593.8185,0.1408
4,0.8074,0.0000,0.7446,641.4867,0.1442,0.8154,0.0000,0.7435,593.5644,0.1395
5,0.8118,0.0000,0.7549,640.1746,0.1414,0.8171,0.0000,0.7532,592.5714,0.1379
6,0.8149,0.0000,0.7618,639.0854,0.1390,0.8178,0.0000,0.7576,591.9714,0.1372
7,0.8173,0.0000,0.7666,638.3618,0.1375,0.8188,0.0000,0.7554,592.1070,0.1366
8,0.8195,0.0000,0.7705,637.7847,0.1360,0.8186,0.0000,0.7546,592.2112,0.1364
9,0.8209,0.0000,0.7730,637.3492,0.1351,0.8182,0.0000,0.7527,592.5597,0.1371
10,0.8226,0.0000,0.7760,636.8810,0.1340,0.8186,0.0000,0.7578,591.9265,0.1367
11,0.8239,0.0000,0.7782,636.5431,0.1333,0.8199,0.0000,0.7609,591.4508,0.1358
12,0.8248,0.0000,0.7795,636.2432,0.1327,0.8192,0.0000,0.7565,591.7849,0.1361
13,0.8260,0.0000,0.7816,635.9268,0.1320,0.8216,0.0000,0.7627,591.2839,0.1352
14,0.8264,0.0000,0.7827,635.7902,0.1317,0.8199,0.0000,0.7559,591.8571,0.1354
15,0.8272,0.0000,0.7839,635.5425,0.1311,0.8201,0.0000,0.7619,591.1430,0.1353
16,0.8276,0.0000,0.7850,635.4099,0.1308,0.8200,0.0000,0.7621,591.4219,0.1358
17,0.8281,0.0000,0.7855,635.2647,0.1306,0.8214,0.0000,0.7641,590.9616,0.1345
18,0.8284,0.0000,0.7864,635.1698,0.1303,0.8200,0.0000,0.7616,591.1190,0.1355
19,0.8285,0.0000,0.7865,635.1243,0.1302,0.8192,0.0000,0.7608,591.3782,0.1360
