epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8410,0.0000,0.8221,628.3121,0.1292,0.9247,0.0000,0.9220,562.5637,0.0695
1,0.9588,0.0005,0.9581,601.9113,0.0535,0.9881,0.0000,0.9880,545.7464,0.0305
2,0.9952,0.2547,0.9952,587.4937,0.0218,0.9981,0.6276,0.9981,537.9120,0.0140
3,0.9987,0.6503,0.9987,583.6399,0.0132,0.9990,0.7857,0.9990,536.5281,0.0102
4,0.9990,0.7152,0.9990,582.6622,0.0109,0.9992,0.8265,0.9992,535.3481,0.0086
5,0.9992,0.7801,0.9992,582.0377,0.0093,0.9996,0.8980,0.9996,535.0024,0.0063
6,0.9995,0.8523,0.9995,580.4697,0.0057,0.9997,0.9184,0.9997,533.4477,0.0022
7,0.9996,0.8908,0.9996,579.4753,0.0036,0.9997,0.9184,0.9997,532.5947,0.0017
8,0.9996,0.8919,0.9996,579.2189,0.0030,0.9997,0.9184,0.9997,532.3013,0.0016
9,0.9996,0.8919,0.9996,579.0462,0.0026,0.9997,0.9184,0.9997,532.3867,0.0014
10,0.9996,0.8919,0.9996,579.0151,0.0024,0.9997,0.9184,0.9997,532.1547,0.0013
11,0.9997,0.8919,0.9997,578.9616,0.0023,0.9998,0.9184,0.9998,532.3240,0.0008
12,0.9997,0.8950,0.9997,578.9004,0.0021,0.9998,0.9184,0.9998,532.3999,0.0008
13,0.9998,0.9230,0.9998,578.8217,0.0019,1.0000,1.0000,1.0000,531.7268,0.0008
14,0.9999,0.9694,0.9999,578.8266,0.0019,1.0000,1.0000,1.0000,532.7404,0.0007
15,1.0000,0.9931,1.0000,578.7920,0.0019,1.0000,1.0000,1.0000,532.7711,0.0010
16,1.0000,0.9937,1.0000,578.7574,0.0017,1.0000,1.0000,1.0000,531.8474,0.0011
17,1.0000,0.9937,1.0000,578.7188,0.0017,1.0000,1.0000,1.0000,531.8423,0.0011
18,1.0000,0.9937,1.0000,578.6814,0.0017,1.0000,1.0000,1.0000,532.4547,0.0008
19,1.0000,0.9937,1.0000,578.6819,0.0016,1.0000,1.0000,1.0000,532.2756,0.0006
