epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7724,0.0000,0.7347,649.3359,0.2084,0.8277,0.0000,0.7792,591.6120,0.1419
1,0.8285,0.0000,0.7860,636.6117,0.1368,0.8533,0.0000,0.8201,583.8817,0.1180
2,0.8508,0.0000,0.8210,629.9425,0.1185,0.8777,0.0000,0.8561,577.1371,0.0999
3,0.8782,0.0000,0.8586,622.3180,0.0994,0.8927,0.0000,0.8754,570.8021,0.0868
4,0.8864,0.0000,0.8688,618.7750,0.0918,0.8958,0.0000,0.8795,570.1541,0.0843
5,0.8886,0.0000,0.8716,617.7768,0.0895,0.8976,0.0000,0.8816,569.2267,0.0822
6,0.8895,0.0000,0.8729,617.1068,0.0881,0.8986,0.0000,0.8831,568.1504,0.0810
7,0.8903,0.0000,0.8740,616.6933,0.0871,0.8988,0.0000,0.8833,568.0515,0.0798
8,0.8907,0.0000,0.8745,616.3213,0.0862,0.8991,0.0000,0.8838,568.0284,0.0795
9,0.8908,0.0000,0.8748,616.1340,0.0858,0.8989,0.0000,0.8835,567.6857,0.0791
10,0.8911,0.0000,0.8752,615.9324,0.0855,0.9003,0.0000,0.8856,567.0205,0.0787
11,0.8915,0.0000,0.8758,615.8337,0.0852,0.9006,0.0000,0.8864,566.6944,0.0784
12,0.8918,0.0000,0.8764,615.7951,0.0852,0.9015,0.0000,0.8872,566.9806,0.0785
13,0.8926,0.0000,0.8776,615.7293,0.0850,0.9012,0.0000,0.8869,567.3579,0.0784
14,0.8931,0.0000,0.8783,615.6490,0.0848,0.9020,0.0000,0.8880,567.4347,0.0786
15,0.8932,0.0000,0.8785,615.6641,0.0849,0.9017,0.0000,0.8876,567.2214,0.0785
16,0.8933,0.0000,0.8786,615.6194,0.0847,0.9020,0.0000,0.8881,567.1417,0.0782
17,0.8935,0.0000,0.8789,615.5970,0.0847,0.9019,0.0000,0.8878,567.1319,0.0783
18,0.8937,0.0000,0.8792,615.5570,0.0846,0.9021,0.0000,0.8882,566.9236,0.0781
19,0.8936,0.0000,0.8791,615.5065,0.0845,0.9023,0.0000,0.8888,566.8850,0.0783
