epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8678,0.0000,0.8404,625.2309,0.1059,0.9234,0.0000,0.9193,562.3423,0.0682
1,0.9708,0.0148,0.9701,595.6164,0.0392,0.9898,0.0204,0.9897,542.6697,0.0247
2,0.9974,0.6071,0.9974,583.1026,0.0112,0.9999,0.9745,0.9999,533.6042,0.0039
3,0.9999,0.9847,0.9999,578.8079,0.0016,1.0000,0.9898,1.0000,532.4282,0.0011
4,0.9999,0.9852,0.9999,578.5027,0.0009,1.0000,0.9898,1.0000,532.2185,0.0008
5,0.9999,0.9852,0.9999,578.4270,0.0007,1.0000,0.9898,1.0000,532.1927,0.0007
6,0.9999,0.9858,0.9999,578.3780,0.0006,1.0000,1.0000,1.0000,532.1711,0.0006
7,0.9999,0.9858,0.9999,578.3477,0.0005,1.0000,0.9949,1.0000,532.1477,0.0005
8,0.9999,0.9858,0.9999,578.3268,0.0004,1.0000,0.9949,1.0000,532.1595,0.0004
9,1.0000,0.9873,1.0000,578.3130,0.0004,1.0000,0.9949,1.0000,532.1024,0.0004
10,1.0000,0.9868,1.0000,578.3028,0.0004,1.0000,0.9949,1.0000,532.0869,0.0004
11,1.0000,0.9889,1.0000,578.2934,0.0004,1.0000,0.9949,1.0000,532.0740,0.0004
12,1.0000,0.9921,1.0000,578.2844,0.0003,1.0000,0.9949,1.0000,532.0612,0.0003
13,1.0000,0.9931,1.0000,578.2778,0.0003,1.0000,0.9949,1.0000,532.0684,0.0003
14,1.0000,0.9931,1.0000,578.2683,0.0003,1.0000,0.9949,1.0000,532.0697,0.0003
15,1.0000,0.9937,1.0000,578.2596,0.0003,1.0000,0.9949,1.0000,532.0323,0.0003
16,1.0000,0.9953,1.0000,578.2493,0.0003,1.0000,0.9949,1.0000,532.0064,0.0003
17,1.0000,0.9947,1.0000,578.2407,0.0002,1.0000,0.9949,1.0000,532.0312,0.0002
18,1.0000,0.9953,1.0000,578.2332,0.0002,1.0000,0.9949,1.0000,532.0099,0.0002
19,1.0000,0.9953,1.0000,578.2276,0.0002,1.0000,0.9949,1.0000,532.0138,0.0002
