epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7666,0.0000,0.7058,0.5119,0.7999,0.0000,0.7110,0.2481
1,0.7542,0.0000,0.7025,0.3478,0.7999,0.0000,0.7110,0.2366
2,0.7489,0.0000,0.7002,0.2523,0.7977,0.0000,0.7100,0.2283
3,0.7633,0.0000,0.7027,0.2170,0.7934,0.0000,0.7104,0.1955
4,0.7787,0.0000,0.7049,0.2045,0.7940,0.0000,0.7124,0.1847
5,0.7874,0.0000,0.7054,0.1970,0.7944,0.0000,0.7105,0.1914
6,0.7911,0.0000,0.7054,0.1914,0.7943,0.0000,0.7128,0.1806
7,0.7923,0.0000,0.7055,0.1872,0.7981,0.0000,0.7164,0.1776
8,0.7932,0.0000,0.7058,0.1834,0.7993,0.0000,0.7141,0.1830
9,0.7944,0.0000,0.7060,0.1809,0.7981,0.0000,0.7115,0.1838
10,0.7952,0.0000,0.7064,0.1782,0.7984,0.0000,0.7150,0.1792
11,0.7956,0.0000,0.7065,0.1765,0.7994,0.0000,0.7129,0.1714
12,0.7958,0.0000,0.7066,0.1746,0.7996,0.0000,0.7112,0.1683
13,0.7959,0.0000,0.7066,0.1730,0.7996,0.0000,0.7111,0.1664
14,0.7960,0.0000,0.7065,0.1714,0.7996,0.0000,0.7111,0.1667
15,0.7961,0.0000,0.7064,0.1703,0.7997,0.0000,0.7112,0.1667
16,0.7961,0.0000,0.7065,0.1693,0.7991,0.0000,0.7108,0.1655
17,0.7961,0.0000,0.7064,0.1683,0.7996,0.0000,0.7111,0.1647
18,0.7962,0.0000,0.7066,0.1675,0.7996,0.0000,0.7110,0.1637
19,0.7962,0.0000,0.7065,0.1668,0.7993,0.0000,0.7108,0.1644
