epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8221,0.0000,0.7714,638.3628,0.1362,0.8268,0.0000,0.7761,589.5951,0.1289
1,0.8536,0.0000,0.8295,627.9759,0.1116,0.8363,0.0000,0.7945,587.2768,0.1236
2,0.8688,0.0000,0.8518,623.0389,0.1006,0.8452,0.0000,0.8126,584.2258,0.1177
3,0.8787,0.0000,0.8650,619.8824,0.0935,0.8465,0.0000,0.8170,583.4820,0.1161
4,0.8863,0.0000,0.8748,617.4071,0.0880,0.8471,0.0000,0.8187,582.7787,0.1147
5,0.8922,0.0000,0.8825,615.5862,0.0838,0.8482,0.0000,0.8205,582.3206,0.1142
6,0.8963,0.0000,0.8877,614.2131,0.0808,0.8499,0.0000,0.8249,581.2578,0.1126
7,0.9004,0.0000,0.8925,612.9671,0.0780,0.8504,0.0000,0.8275,580.4205,0.1123
8,0.9031,0.0005,0.8960,612.1980,0.0763,0.8552,0.0000,0.8321,581.0846,0.1108
9,0.9059,0.0000,0.8991,611.3248,0.0743,0.8518,0.0000,0.8290,580.2031,0.1113
10,0.9083,0.0005,0.9021,610.5953,0.0728,0.8523,0.0000,0.8294,580.5257,0.1114
11,0.9102,0.0000,0.9042,610.0435,0.0715,0.8559,0.0000,0.8349,579.6238,0.1098
12,0.9113,0.0005,0.9056,609.6312,0.0706,0.8546,0.0000,0.8334,579.3129,0.1100
13,0.9132,0.0005,0.9079,609.1241,0.0694,0.8560,0.0000,0.8352,579.4340,0.1095
14,0.9148,0.0005,0.9097,608.6983,0.0685,0.8564,0.0000,0.8356,579.3700,0.1089
15,0.9158,0.0011,0.9107,608.3262,0.0676,0.8578,0.0000,0.8379,579.0038,0.1094
16,0.9169,0.0016,0.9121,607.9889,0.0669,0.8586,0.0000,0.8395,578.4498,0.1082
17,0.9180,0.0000,0.9131,607.7553,0.0664,0.8579,0.0000,0.8371,579.3545,0.1078
18,0.9188,0.0032,0.9142,607.4403,0.0657,0.8592,0.0000,0.8391,578.9400,0.1081
19,0.9194,0.0005,0.9150,607.2658,0.0653,0.8592,0.0000,0.8406,578.5675,0.1080
