epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7660,0.0000,0.7215,653.7973,0.2175,0.8156,0.0000,0.7511,595.1321,0.1508
1,0.8067,0.0000,0.7468,642.7028,0.1537,0.8231,0.0000,0.7709,592.0174,0.1402
2,0.8166,0.0000,0.7691,639.3481,0.1430,0.8346,0.0000,0.7919,588.5128,0.1296
3,0.8268,0.0000,0.7874,635.9396,0.1332,0.8398,0.0000,0.8018,586.3522,0.1231
4,0.8332,0.0000,0.7995,633.4065,0.1270,0.8456,0.0000,0.8135,583.8817,0.1181
5,0.8411,0.0000,0.8134,630.1568,0.1191,0.8547,0.0000,0.8295,580.1519,0.1077
6,0.8484,0.0000,0.8253,627.1821,0.1119,0.8609,0.0000,0.8391,577.8674,0.1027
7,0.8535,0.0000,0.8341,625.6353,0.1081,0.8624,0.0000,0.8441,576.9743,0.1009
8,0.8588,0.0000,0.8431,624.3074,0.1052,0.8656,0.0000,0.8499,576.2858,0.0989
9,0.8618,0.0000,0.8477,623.1498,0.1026,0.8683,0.0000,0.8531,574.9462,0.0959
10,0.8659,0.0000,0.8518,621.8509,0.0987,0.8703,0.0000,0.8563,573.8011,0.0938
11,0.8687,0.0000,0.8548,621.1164,0.0968,0.8732,0.0000,0.8579,573.2752,0.0919
12,0.8710,0.0000,0.8573,620.3274,0.0948,0.8749,0.0000,0.8614,572.3853,0.0908
13,0.8728,0.0000,0.8592,619.7827,0.0934,0.8765,0.0000,0.8616,572.3191,0.0898
14,0.8744,0.0000,0.8611,619.2487,0.0922,0.8776,0.0000,0.8626,571.6202,0.0886
15,0.8738,0.0000,0.8602,619.3143,0.0924,0.8745,0.0000,0.8597,572.5479,0.0918
16,0.8755,0.0000,0.8624,618.8993,0.0914,0.8772,0.0000,0.8625,571.6443,0.0888
17,0.8771,0.0000,0.8646,618.3428,0.0901,0.8778,0.0000,0.8651,571.5665,0.0889
18,0.8778,0.0000,0.8655,618.0610,0.0895,0.8794,0.0000,0.8661,570.9549,0.0874
19,0.8786,0.0000,0.8666,617.8531,0.0891,0.8789,0.0000,0.8641,571.4595,0.0876
