epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7881,0.0000,0.7668,639.2467,0.1687,0.8427,0.0000,0.8217,581.8589,0.1158
1,0.8503,0.0000,0.8356,625.9182,0.1127,0.8680,0.0000,0.8547,574.1268,0.0976
2,0.8806,0.0000,0.8711,617.7749,0.0934,0.8956,0.0000,0.8880,566.6465,0.0813
3,0.9009,0.0000,0.8946,612.1545,0.0803,0.9104,0.0000,0.9048,562.9495,0.0721
4,0.9129,0.0000,0.9082,608.2683,0.0717,0.9199,0.0000,0.9157,559.7547,0.0654
5,0.9218,0.0000,0.9184,605.6425,0.0659,0.9278,0.0000,0.9245,557.5270,0.0601
6,0.9275,0.0000,0.9247,603.8648,0.0620,0.9313,0.0000,0.9286,555.9077,0.0574
7,0.9310,0.0000,0.9285,602.9015,0.0596,0.9337,0.0000,0.9309,554.8855,0.0558
8,0.9331,0.0000,0.9308,602.3079,0.0580,0.9324,0.0000,0.9298,554.7552,0.0566
9,0.9349,0.0000,0.9326,601.8362,0.0567,0.9345,0.0000,0.9318,555.1116,0.0537
10,0.9359,0.0000,0.9338,601.5306,0.0557,0.9367,0.0000,0.9343,554.7196,0.0523
11,0.9374,0.0000,0.9354,601.1777,0.0546,0.9392,0.0000,0.9370,554.1653,0.0508
12,0.9394,0.0000,0.9375,600.5037,0.0532,0.9402,0.0000,0.9384,552.9081,0.0503
13,0.9409,0.0000,0.9392,599.6269,0.0511,0.9424,0.0000,0.9407,552.2694,0.0482
14,0.9421,0.0000,0.9405,599.2197,0.0496,0.9429,0.0000,0.9413,552.7688,0.0476
15,0.9431,0.0000,0.9416,598.9216,0.0486,0.9427,0.0000,0.9412,552.1934,0.0465
16,0.9434,0.0000,0.9419,598.8108,0.0479,0.9417,0.0000,0.9400,552.6709,0.0466
17,0.9442,0.0000,0.9428,598.6484,0.0474,0.9442,0.0000,0.9428,551.6483,0.0456
18,0.9447,0.0000,0.9433,598.5567,0.0469,0.9433,0.0000,0.9418,551.7947,0.0450
19,0.9453,0.0000,0.9440,598.3708,0.0466,0.9449,0.0000,0.9432,552.2800,0.0451
