epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8088,0.0000,0.7791,637.4019,0.1517,0.8844,0.0000,0.8739,570.9762,0.0851
1,0.9204,0.0005,0.9171,605.4666,0.0604,0.9673,0.0000,0.9670,547.3465,0.0325
2,0.9776,0.0032,0.9775,589.2259,0.0239,0.9859,0.0102,0.9859,540.0744,0.0162
3,0.9885,0.0406,0.9884,585.1876,0.0152,0.9930,0.0765,0.9930,536.9916,0.0115
4,0.9941,0.1946,0.9941,583.1986,0.0109,0.9962,0.3214,0.9962,536.0750,0.0081
5,0.9964,0.4008,0.9964,581.8033,0.0078,0.9972,0.4898,0.9972,534.8741,0.0055
6,0.9970,0.4916,0.9970,580.8344,0.0058,0.9976,0.5612,0.9976,534.0512,0.0040
7,0.9973,0.5438,0.9973,580.3445,0.0048,0.9974,0.5969,0.9974,533.9791,0.0037
8,0.9977,0.5907,0.9977,580.0479,0.0041,0.9979,0.5969,0.9979,533.6866,0.0029
9,0.9979,0.6187,0.9979,579.8212,0.0036,0.9980,0.6173,0.9980,533.8424,0.0026
10,0.9981,0.6566,0.9981,579.6038,0.0032,0.9981,0.6786,0.9981,533.1612,0.0022
11,0.9982,0.6846,0.9982,579.5385,0.0030,0.9982,0.7347,0.9982,533.2437,0.0019
12,0.9981,0.6835,0.9981,579.4522,0.0028,0.9985,0.7755,0.9985,532.8949,0.0020
13,0.9982,0.6930,0.9982,579.3765,0.0026,0.9985,0.7806,0.9985,532.7055,0.0019
14,0.9984,0.7189,0.9984,579.3137,0.0025,0.9983,0.7296,0.9983,532.9106,0.0017
15,0.9982,0.7057,0.9982,579.3303,0.0026,0.9985,0.8010,0.9985,532.6927,0.0016
16,0.9984,0.7363,0.9984,579.2388,0.0023,0.9982,0.7296,0.9982,532.8381,0.0016
17,0.9984,0.7405,0.9984,579.1743,0.0022,0.9986,0.8061,0.9986,532.6320,0.0014
18,0.9984,0.7447,0.9984,579.1551,0.0022,0.9984,0.7959,0.9984,532.8637,0.0015
19,0.9985,0.7584,0.9985,579.1084,0.0020,0.9984,0.8010,0.9984,532.8914,0.0016
