epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8065,0.0000,0.7702,636.9221,0.1546,0.8671,0.0000,0.8423,576.7443,0.0996
1,0.8802,0.0000,0.8623,618.8790,0.0918,0.9024,0.0000,0.8884,566.0522,0.0754
2,0.9006,0.0000,0.8889,612.2171,0.0759,0.9207,0.0000,0.9142,560.5121,0.0626
3,0.9406,0.0000,0.9381,600.9727,0.0501,0.9614,0.0000,0.9602,548.1632,0.0343
4,0.9665,0.0000,0.9657,592.3410,0.0305,0.9772,0.0000,0.9769,542.7504,0.0213
5,0.9820,0.0021,0.9819,587.8089,0.0204,0.9908,0.0102,0.9908,538.1253,0.0128
6,0.9931,0.0680,0.9931,584.1917,0.0130,0.9964,0.1684,0.9964,535.0326,0.0082
7,0.9963,0.2310,0.9963,582.5687,0.0098,0.9975,0.2806,0.9975,535.8592,0.0051
8,0.9977,0.3834,0.9977,581.6953,0.0078,0.9989,0.5765,0.9989,533.5857,0.0032
9,0.9986,0.5717,0.9986,581.1942,0.0066,0.9988,0.5663,0.9988,534.2034,0.0030
10,0.9991,0.6978,0.9991,580.8854,0.0058,0.9994,0.7653,0.9994,534.1459,0.0034
11,0.9992,0.7690,0.9992,580.6839,0.0055,0.9997,0.9031,0.9997,533.1732,0.0022
12,0.9995,0.8397,0.9995,580.4363,0.0050,0.9998,0.9490,0.9998,532.8910,0.0018
13,0.9996,0.8586,0.9996,580.3756,0.0050,0.9998,0.9592,0.9998,533.6235,0.0019
14,0.9996,0.8739,0.9996,580.2589,0.0046,0.9998,0.9592,0.9998,531.7048,0.0029
15,0.9997,0.8956,0.9997,580.2791,0.0047,0.9999,0.9694,0.9999,532.2384,0.0019
16,0.9997,0.9030,0.9997,580.1630,0.0044,0.9999,0.9541,0.9999,532.6929,0.0015
17,0.9997,0.9103,0.9997,580.1201,0.0044,0.9999,0.9592,0.9999,531.8735,0.0020
18,0.9998,0.9341,0.9998,579.9750,0.0041,1.0000,0.9847,1.0000,532.9076,0.0012
19,0.9998,0.9277,0.9998,580.0340,0.0042,0.9999,0.9745,0.9999,533.4584,0.0013
