epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8870,0.0000,0.8641,620.6556,0.1138,0.9874,0.0102,0.9872,546.3680,0.0284
1,0.9978,0.5665,0.9978,585.2151,0.0140,0.9997,0.8265,0.9997,534.4954,0.0051
2,0.9995,0.7532,0.9995,579.7104,0.0033,0.9997,0.8265,0.9997,532.7682,0.0017
3,0.9995,0.7532,0.9995,578.8237,0.0015,0.9997,0.8265,0.9997,532.1494,0.0010
4,0.9995,0.7532,0.9995,578.6020,0.0010,0.9997,0.8265,0.9997,532.2225,0.0007
5,0.9995,0.7532,0.9995,578.4829,0.0008,0.9997,0.8265,0.9997,532.0896,0.0006
6,0.9995,0.7532,0.9995,578.4410,0.0007,0.9997,0.8265,0.9997,532.1164,0.0005
7,0.9995,0.7532,0.9995,578.4181,0.0006,0.9997,0.8265,0.9997,532.1367,0.0005
8,0.9995,0.7542,0.9995,578.3989,0.0006,0.9997,0.8265,0.9997,532.1729,0.0005
9,0.9995,0.7542,0.9995,578.3863,0.0006,0.9997,0.8265,0.9997,532.2019,0.0004
10,0.9995,0.7547,0.9995,578.3799,0.0005,0.9998,0.9133,0.9998,531.8425,0.0004
11,0.9997,0.8259,0.9997,578.3680,0.0005,0.9999,0.9694,0.9999,531.8525,0.0004
12,0.9999,0.9699,0.9999,578.3512,0.0005,1.0000,1.0000,1.0000,532.0335,0.0004
13,1.0000,1.0000,1.0000,578.3386,0.0004,1.0000,1.0000,1.0000,532.0857,0.0003
14,1.0000,1.0000,1.0000,578.3208,0.0004,1.0000,1.0000,1.0000,532.0269,0.0003
15,1.0000,1.0000,1.0000,578.3100,0.0004,1.0000,1.0000,1.0000,532.1033,0.0003
16,1.0000,1.0000,1.0000,578.2886,0.0003,1.0000,1.0000,1.0000,531.9512,0.0003
17,1.0000,1.0000,1.0000,578.2654,0.0003,1.0000,1.0000,1.0000,532.1384,0.0002
18,1.0000,1.0000,1.0000,578.2399,0.0002,1.0000,1.0000,1.0000,531.9535,0.0002
19,1.0000,1.0000,1.0000,578.2177,0.0002,1.0000,1.0000,1.0000,531.8705,0.0001
