epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_loss
0,0.7929,0.0000,0.7060,0.2151,0.8121,0.0000,0.7280,0.1522
1,0.7963,0.0000,0.7063,0.1603,0.8120,0.0000,0.7279,0.1496
2,0.7964,0.0000,0.7063,0.1580,0.8117,0.0000,0.7278,0.1502
3,0.7964,0.0000,0.7063,0.1563,0.8121,0.0000,0.7280,0.1468
4,0.7964,0.0000,0.7063,0.1554,0.8121,0.0000,0.7280,0.1462
5,0.7964,0.0000,0.7063,0.1550,0.8121,0.0000,0.7280,0.1446
6,0.7964,0.0000,0.7063,0.1552,0.8121,0.0000,0.7280,0.1441
7,0.7964,0.0000,0.7063,0.1547,0.8121,0.0000,0.7280,0.1448
8,0.7964,0.0000,0.7065,0.1545,0.8121,0.0000,0.7280,0.1471
9,0.7964,0.0000,0.7066,0.1542,0.8120,0.0000,0.7291,0.1464
10,0.7964,0.0000,0.7068,0.1537,0.8121,0.0000,0.7280,0.1470
11,0.7964,0.0000,0.7069,0.1535,0.8121,0.0000,0.7280,0.1453
12,0.7964,0.0000,0.7071,0.1529,0.8121,0.0000,0.7280,0.1449
13,0.7964,0.0000,0.7071,0.1525,0.8121,0.0000,0.7280,0.1446
14,0.7964,0.0000,0.7073,0.1519,0.8121,0.0000,0.7280,0.1457
15,0.7963,0.0000,0.7077,0.1516,0.8119,0.0000,0.7282,0.1479
16,0.7964,0.0000,0.7095,0.1510,0.8121,0.0000,0.7280,0.1485
17,0.7965,0.0000,0.7094,0.1506,0.8120,0.0000,0.7297,0.1439
18,0.7967,0.0000,0.7108,0.1503,0.8121,0.0000,0.7301,0.1410
19,0.7971,0.0000,0.7115,0.1501,0.8123,0.0000,0.7374,0.1432
