epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8003,0.0000,0.7251,645.5185,0.1522,0.8144,0.0000,0.7558,592.9981,0.1368
1,0.8128,0.0000,0.7608,639.5427,0.1366,0.8204,0.0000,0.7638,591.0100,0.1323
2,0.8269,0.0000,0.7875,635.7207,0.1284,0.8235,0.0000,0.7656,590.8347,0.1310
3,0.8380,0.0000,0.8064,632.8205,0.1221,0.8251,0.0000,0.7707,590.0617,0.1292
4,0.8453,0.0000,0.8179,630.7716,0.1175,0.8271,0.0000,0.7708,590.0152,0.1281
5,0.8512,0.0000,0.8271,628.9660,0.1135,0.8309,0.0000,0.7831,589.0306,0.1276
6,0.8563,0.0000,0.8345,627.5359,0.1103,0.8334,0.0000,0.7933,586.9798,0.1243
7,0.8607,0.0000,0.8407,626.1668,0.1073,0.8332,0.0000,0.7910,587.4411,0.1243
8,0.8643,0.0000,0.8459,625.0999,0.1050,0.8338,0.0000,0.7939,586.9242,0.1241
9,0.8674,0.0000,0.8502,624.1784,0.1029,0.8356,0.0000,0.7982,586.4050,0.1236
10,0.8703,0.0000,0.8541,623.2925,0.1009,0.8361,0.0000,0.7996,586.1862,0.1230
11,0.8734,0.0000,0.8584,622.3909,0.0990,0.8360,0.0000,0.8015,585.9192,0.1230
12,0.8752,0.0000,0.8610,621.8219,0.0977,0.8359,0.0000,0.8049,585.2023,0.1220
13,0.8778,0.0000,0.8645,621.0480,0.0960,0.8374,0.0000,0.8066,585.2643,0.1226
14,0.8799,0.0000,0.8671,620.4922,0.0948,0.8404,0.0000,0.8101,584.8040,0.1200
15,0.8818,0.0000,0.8695,619.9291,0.0936,0.8404,0.0000,0.8112,584.3879,0.1206
16,0.8830,0.0000,0.8712,619.4917,0.0926,0.8397,0.0000,0.8114,584.4480,0.1206
17,0.8849,0.0000,0.8736,618.9927,0.0915,0.8398,0.0000,0.8122,583.9632,0.1201
18,0.8864,0.0000,0.8754,618.6249,0.0905,0.8419,0.0000,0.8147,584.1215,0.1208
19,0.8878,0.0000,0.8773,618.2184,0.0898,0.8426,0.0000,0.8157,583.6259,0.1190
